REVIEW_TOTALS,REVIEW_SENTIMENT,AGGREGATION_DATE,WOW,DATE_SENTIMENT_ID
1,negative,2013-02-19,-66.67,fd45941b8c886e0a6854692e3f5a4711
1,negative,2013-02-20,-66.67,f2b22ac8bbbdeaa819b14ff4aab6f29f
1,negative,2013-02-22,-50.0,261294bec1a53d2666c3aa4b4cd7e9d4
3,negative,2013-02-26,50.0,c17aa4249d3599ea2a7df517d16d6ec7
3,negative,2013-02-27,200.0,914d1df91d84a364aa45001c408fcdec
4,negative,2013-02-28,300.0,c7cbf119ae77bc7f52494b6c6d0358d7
4,negative,2013-03-01,300.0,b44d7652fbddbfb5e5882335c2d30946
4,negative,2013-03-02,300.0,8c7076541cc14a3523cc7559a5dead6c
4,negative,2013-03-04,300.0,8eb32f049eacdaea328a6f35cbaa33b2
2,negative,2013-03-05,-33.33,54d1eb59e6381b974a7266a85af2bdd1
2,negative,2013-03-06,-33.33,3f6ddc964456d628d78d0e4059420c21
1,negative,2013-03-07,-75.0,47bac203f1527876d1d1fbb47d688f27
2,negative,2013-03-08,-50.0,34f2a0f3583cd84a1690eab41a70dd37
3,negative,2013-03-09,-25.0,01c6f592e969fb64e29b394e2a57023c
4,negative,2013-03-10,0.0,a0ff64c15b73866f23cccd159bc4fdf8
4,negative,2013-03-11,100.0,0636bb1e67837e6744f7064b54db7e97
4,negative,2013-03-12,100.0,bd002051fca03725ebf06d476b92ccaf
4,negative,2013-03-13,300.0,81de97ca579fe4f08e39c716bf138686
4,negative,2013-03-14,100.0,a4aa69445349ef9e63987d4680514078
3,negative,2013-03-15,0.0,992992a40076dcb5b3894ad5c18a5495
2,negative,2013-03-16,-50.0,0b5a42358e3d634949a5175cec950c12
1,negative,2013-03-17,-75.0,d6f930cc9a70ad850b03fd5c7801b4c1
2,negative,2013-03-18,-50.0,bd148aff6bbef23bdf3d334b50f0eee9
2,negative,2013-03-19,-50.0,6426a66e5380e575af9c6823d38fc748
2,negative,2013-03-20,-50.0,4b5e0dd751128fc57d9ce791207ef952
3,negative,2013-03-21,0.0,d0b38ae214a03d610c4a76c6bbac3297
3,negative,2013-03-22,50.0,dfa6c8e832ec012b8b852fc1e97e795c
3,negative,2013-03-23,200.0,2e98e68a6818c06db999b6b1b3307a48
3,negative,2013-03-24,50.0,046e35c93df1de8fbf7d99a62694e25b
2,negative,2013-03-25,0.0,8498ad3e04fda93686e087b885df0f5a
2,negative,2013-03-26,0.0,187533d6ced98247919fa0715e1cb5c0
2,negative,2013-03-27,-33.33,81cbca47f3709b98d62244afdde0d407
1,negative,2013-03-28,-66.67,233e6b9c4b1373b5ed87bd97eb9c008f
2,negative,2013-03-29,-33.33,2e9263569ed7d4630fd9ac8633c0939c
2,negative,2013-03-30,-33.33,1f874446673df85f530bf57b6f09a3c7
2,negative,2013-03-31,0.0,8e91c6904847ca73b95b5b9339d0d948
3,negative,2013-04-01,50.0,9d497ec4dbba63f0b1d5939cb5817829
2,negative,2013-04-02,0.0,f129aaef915a89d45a6095a63660fd57
3,negative,2013-04-03,200.0,74bae30d6bf12425748f188050eaab94
3,negative,2013-04-04,50.0,c2181bb7504ad9b2c12436805ecba048
2,negative,2013-04-05,0.0,36ef630dcdd3894c51c0f81773594dde
2,negative,2013-04-06,0.0,7922dc2611d3d09fefe9245da67d5c08
2,negative,2013-04-07,-33.33,07c3298f1e8a32de2b24a2a79191ab0f
1,negative,2013-04-08,-50.0,a2ca8c832e929483f190bedcb71e5cd0
1,negative,2013-04-09,-66.67,ec63b6c61dd304a61fc2755478102f75
2,negative,2013-04-13,-33.33,f8881bdb97954749b4da909334097496
2,negative,2013-04-14,0.0,8e90e82a8648a3b40baab0ef5a71d1af
2,negative,2013-04-15,0.0,1a5aef50bcde074d3d74cef6edc0b0f4
4,negative,2013-04-16,100.0,1035eb46aa6f39979c0c88dd5ab02506
4,negative,2013-04-17,300.0,9565e0e2337f5db5db46ff003ab89ca5
5,negative,2013-04-18,400.0,05ca8eec5fdbd61d51c076e51c06af59
5,negative,2013-04-19,150.0,e6244ef213a03b29302a981ed46c393b
3,negative,2013-04-20,50.0,879e28bf43a3f647ebf1e4b6b2dae99b
3,negative,2013-04-21,50.0,98e16634fdb6687a71cec92252722a4d
4,negative,2013-04-22,0.0,7b1952d765f4eafc79dcd01685690eb8
3,negative,2013-04-23,-25.0,1ed528a224b9cc9778c00b1041e38a8f
3,negative,2013-04-24,-40.0,54c486af2111e9d3167f81f964c83b35
2,negative,2013-04-25,-60.0,c0b4c3da59a53e9aecb76db842f71b3d
3,negative,2013-04-26,0.0,8bf548996f6cda7cc07d935d5ab33c2e
4,negative,2013-04-27,33.33,4171409acb9a6cc571021b0452c9309a
4,negative,2013-04-28,0.0,445b9e3123bcb4825c570c82bce2c299
5,negative,2013-04-29,66.67,8d5cbea0e3819111b01c97fa062e21be
4,negative,2013-04-30,33.33,d973b92eae1bba2695a4cb10e5582e81
4,negative,2013-05-01,100.0,f189fafab7ac45ac7dc480af6f2b94ca
4,negative,2013-05-02,33.33,5715b05d0048e128e0708108f5fc2b8d
3,negative,2013-05-03,-25.0,de8bfa0d1245d6e5475d16ebc28d93ce
2,negative,2013-05-04,-50.0,4476a54cb139488e989e5dd33a75a470
2,negative,2013-05-05,-60.0,748cfa9c672a57f420c9afa65a0a0d28
1,negative,2013-05-06,-75.0,e37410f78a9cda8c5a46f042e024c1bd
2,negative,2013-05-07,-50.0,ac56a6b1ea982af0b838de953b10a474
3,negative,2013-05-08,-25.0,9945165f0d5397f11949decc4b129820
3,negative,2013-05-09,0.0,0f5e61068bf4801ec95590f64c0f0956
4,negative,2013-05-10,100.0,6a7da598b10eb4f9f0b2b576acbf2ee0
4,negative,2013-05-11,100.0,aad928b650c12ffc378ae2db7527a2d4
4,negative,2013-05-12,300.0,7dcc56b2614c8f23bfbeb9e81ffd121a
5,negative,2013-05-13,150.0,1114ef6f10355d081306fcd06ccb9203
4,negative,2013-05-14,33.33,3ddbf4d8cf3c6e831f1d42add65b8bf7
3,negative,2013-05-15,0.0,df2c60b08ca75491850c020cf02555af
3,negative,2013-05-16,-25.0,b451189a05f0724b73c8bfd454f65582
2,negative,2013-05-17,-50.0,6c4001e0c8b2c577c638ee124a5cb087
2,negative,2013-05-18,-50.0,e183188fce12cc378933bdffd9a8dabe
2,negative,2013-05-19,-60.0,2163bb878a3e4a9258406091768e2eab
1,negative,2013-05-27,-75.0,9e972ad0233eff66925816f7b0db0387
1,negative,2013-05-28,-66.67,7a734d1b66fe35dc6e0b746c90d492b9
1,negative,2013-05-29,-66.67,69059b428d204683ff5b74fd736961a6
2,negative,2013-05-30,0.0,0d93b6284a7d0417ad2af8460e5abd93
2,negative,2013-05-31,0.0,c67e2269d94a8f0fa527c12afd12a7a0
3,negative,2013-06-01,50.0,904603fa28879b8ae8b175649dccead8
3,negative,2013-06-02,200.0,049e81ef78fab43e8fe6853317040913
5,negative,2013-06-03,400.0,4c706773105d6bbb84d5bd92ff761b01
5,negative,2013-06-04,400.0,d34ef9c56b229260be1cfc3e773fd9ed
6,negative,2013-06-05,200.0,076da30272520206fc955c084c52f67f
7,negative,2013-06-06,250.0,190b9505471846e877a99f9df36eb448
7,negative,2013-06-07,133.33,5c5003486c909826466b15c27401b6c4
6,negative,2013-06-08,100.0,382f99088fd4e54f6224af04ad04653b
6,negative,2013-06-09,20.0,b557ac2d77f316ff570605c1fe425d1d
4,negative,2013-06-10,-20.0,a44434fcfd5667b55178eb1462a0f41d
4,negative,2013-06-11,-33.33,2377e9654cdf2bb8f933ba45bde3543c
5,negative,2013-06-12,-28.57,5a783e3b30510352b53d69fabdf782eb
3,negative,2013-06-13,-57.14,cb0adbe5696a8992c4cfc43cbdaa0a17
4,negative,2013-06-14,-33.33,d47773f75544c9ec84764239ac999397
4,negative,2013-06-15,-33.33,f2fa52afd3f706e8bdc381e96af01206
4,negative,2013-06-16,0.0,2c919f0aa7b2b38a76fd61a5d43ffe49
5,negative,2013-06-17,25.0,be72cf817b3cbfd63b50ee0e0193dbbe
5,negative,2013-06-18,0.0,25cefad0b4ed9d7bc7395bebaf759322
3,negative,2013-06-19,0.0,bae57425e64420cf1327817bcc8dd38f
3,negative,2013-06-20,-25.0,4548391d1fd3440a4be436c2e70e93c9
2,negative,2013-06-21,-50.0,ffd3af2b255c3defc86930525d3e26c0
2,negative,2013-06-22,-50.0,638b0d7b40c648760ef7fed055603b0d
2,negative,2013-06-23,-60.0,76ce078c4c2a58d7cdc5b236746f169f
2,negative,2013-06-25,-60.0,1a45a3fe53429e2dd69334c0348a0b10
2,negative,2013-06-26,-33.33,8a5ff7a53c51cae8ec3943d3504512c2
2,negative,2013-06-27,-33.33,de9b0f770a4f7334ff671f44ed1b19d7
2,negative,2013-06-28,0.0,18ec9f6e12acd37ffaafdd7d42ffbab3
2,negative,2013-06-29,0.0,d51db6ec4d5d6df79a8234816058cb88
3,negative,2013-06-30,50.0,133909763ae9debc5f829ded0a25e877
4,negative,2013-07-01,100.0,64b2ba8b72f81e0c47b7a7bb3ebcc12f
3,negative,2013-07-02,50.0,898294f9196b7e68fd6f7a2919d0b2c2
3,negative,2013-07-03,50.0,b5050c75ee51dd2af496ac23a59ba418
3,negative,2013-07-04,50.0,69b13a6180e241c257b4a1cdc48745f0
3,negative,2013-07-05,50.0,c9b2eec8cfb8170ca3f080d111f84fe3
4,negative,2013-07-06,33.33,81a29e167c7668c742af9138abd30e54
3,negative,2013-07-07,-25.0,6b63cb17b913ec99c457ac419e382acf
3,negative,2013-07-08,0.0,422502a2b96d48d8af0e5c5fb73aff1c
3,negative,2013-07-09,0.0,d9cc88cb7925e1c3ce12b0ceb174952d
3,negative,2013-07-10,0.0,b0a88e0b8190e938e474b8a0641157a5
4,negative,2013-07-11,33.33,854d5eb163b69d7a96e45b663b2c9008
4,negative,2013-07-12,0.0,3a5c00f0ad88edd7a4882f6581b766e2
3,negative,2013-07-13,0.0,35f8d4504b7d2e2214d918cd0c336065
4,negative,2013-07-14,33.33,c41c38bf35e3636820c35af53e8dac7f
3,negative,2013-07-15,0.0,ef411cc30a5af9dc1fe61dbe2fff6adb
2,negative,2013-07-16,-33.33,9c03238f4999838df518b23574f83411
2,negative,2013-07-17,-50.0,16eb34d2107bc0eee7dbbb446d0883d6
1,negative,2013-07-18,-75.0,cccadea6dbcd03841cb56b2bd302d555
1,negative,2013-07-19,-66.67,862ab49caa564fc43187ce92035713a3
1,negative,2013-07-20,-75.0,fe9f6332fec2d55dce340ca493f3a947
1,negative,2013-07-22,-66.67,91a551223931af2b80d0fee06d772c5c
1,negative,2013-07-23,-50.0,e8d770c3db77b691fd3169576d9f5c33
1,negative,2013-07-24,-50.0,60a9660bb1d3b441853b908e85cd2821
1,negative,2013-07-25,0.0,0cea2bef8d577d863e8b393cb7561863
1,negative,2013-07-26,0.0,6473133488620dcd265ea37db8935161
1,negative,2013-07-27,0.0,e6cb4efc83f2122d5827a3006786dbbc
1,negative,2013-07-28,0.0,e4d4cb10eee619b53b94bf0ddb19f8b5
2,negative,2013-07-29,100.0,e6f6fd068094ecfd13e819641ff18bee
3,negative,2013-07-30,200.0,5bf20eb4c2cf30958bedd43dd4230941
4,negative,2013-07-31,300.0,adb29d7a75d7a224fd1e0a2d88835681
4,negative,2013-08-01,300.0,caf131299ba67a8da53b6951f5d1a813
4,negative,2013-08-02,300.0,e6d3c14a93ab5deb119769f5684284b1
4,negative,2013-08-03,300.0,ab728836a4ba2ce029b339863b133143
4,negative,2013-08-04,100.0,fb29a6429111443fad78d98ebb54b454
4,negative,2013-08-05,33.33,3ab4caae394e458abf4887dab66c0bde
3,negative,2013-08-06,-25.0,95b267dcf2c58704631258355d101780
2,negative,2013-08-07,-50.0,bee82784820363abeb721ee23b2316ab
2,negative,2013-08-08,-50.0,9d112ebd82b0986d0549a5b79e6adfe3
2,negative,2013-08-09,-50.0,4f493771f9e5a160ecb0bb93ae13823c
2,negative,2013-08-10,-50.0,9c9cea514dcece2d7bd0082250ee0db7
3,negative,2013-08-11,-25.0,2053f1135ab5b8d800e18a9ce1191f1c
3,negative,2013-08-12,0.0,5ac391ee67a7ad67077217086524848d
3,negative,2013-08-13,50.0,5c29b18ece66b4cb0b2429c0c578154b
3,negative,2013-08-14,50.0,745d1bfc5d3374d518bc74a85afe60a2
4,negative,2013-08-15,100.0,31ea74783352b7f48354f94c2b5586c2
4,negative,2013-08-16,100.0,3304aa13652e9b8edf57cd9f4388a98c
4,negative,2013-08-17,33.33,3657a35226e5d0df2be9d6c837241d4d
4,negative,2013-08-18,33.33,1472cc48aed1c79e7863aac97abb6c86
2,negative,2013-08-19,-33.33,4b9fa42129f99cce37dd2ae1a810d1c7
3,negative,2013-08-20,0.0,165c40ab3cfe779b6a0db712a312990d
3,negative,2013-08-21,-25.0,8fbd8ed03ecc3eff6d0138a677e2f877
2,negative,2013-08-22,-50.0,0ce46cb10f913acbae04790ef117276a
2,negative,2013-08-23,-50.0,f9f7efe7cbb6f8c28c58b5d617d1ad60
2,negative,2013-08-24,-50.0,43eebd0419e9639efbaf3ff3d6beb101
2,negative,2013-08-25,0.0,1f69c93b5252fd584062e85e15110443
3,negative,2013-08-26,0.0,f4279452d3c7847272e06640c0893fd0
2,negative,2013-08-27,-33.33,de675357f7124b2136e620be905aadaa
3,negative,2013-08-28,50.0,1b5083cc58b9d5bc20f429b9e237f92a
3,negative,2013-08-29,50.0,1dfda4cb325b7fbd3f4209895d060795
3,negative,2013-08-30,50.0,468f0bb6e4fce1680b9d8cc630dcebcb
3,negative,2013-08-31,50.0,92b925f2bcce70f9a88238edee85d424
3,negative,2013-09-01,0.0,d4d8e42bf4490f9f1b94d61d37ad4c22
2,negative,2013-09-02,0.0,62321501169613a58787498febceee90
3,negative,2013-09-03,0.0,73079134d6de46036780bfcb5cd293f3
2,negative,2013-09-04,-33.33,0c1c19cffa17a76ff7544a3bac2f301c
2,negative,2013-09-05,-33.33,4973e1e21576d0a0cf4ffd311c1731ab
3,negative,2013-09-06,0.0,e71ed601f4f53604653a2fde4031d935
4,negative,2013-09-07,33.33,4227b581e601e786e4c2756b4217d72c
4,negative,2013-09-08,100.0,a41988bf4147439c4beefa7b8b66c375
7,negative,2013-09-09,133.33,71770bd4aabf71e20e07691222b864a6
6,negative,2013-09-10,200.0,607dc1c540e3cbaa3478af0cd7ccbbe4
7,negative,2013-09-11,250.0,6545e8b2344fb14b6fecb582f3a15473
7,negative,2013-09-13,133.33,edb0aed762ee6605c4593895541475ff
7,negative,2013-09-14,75.0,4d10138b81189ab17d153ebb443e9b06
7,negative,2013-09-15,75.0,81dcb4702a11e8e3f16f3beaa5b6c99c
6,negative,2013-09-16,-14.29,a40b33ace4bbbb83ebcee340230bfcaa
6,negative,2013-09-17,0.0,e0ce6d4ffce266efc8416208fefcd077
5,negative,2013-09-18,-28.57,5fd1315ae18afd4e0149ffb5ef0eb9a9
5,negative,2013-09-19,-28.57,4ceaeefe3e9ce89de6b01f709015351d
4,negative,2013-09-20,-42.86,54219cc882cecbf01dc30f31cb26bd87
4,negative,2013-09-21,-42.86,57f29c2b98b42edd450977c29cfb4956
4,negative,2013-09-22,-33.33,a456dbe3669fa5ab632e826f553c6aa9
3,negative,2013-09-23,-50.0,149c782e0c95c61727c4e07b5aed5a6b
4,negative,2013-09-24,-20.0,c85b75a0c6dfaf4d835debab75ae3aa9
5,negative,2013-09-25,0.0,531a1994949f0626921224bb55f5bca3
5,negative,2013-09-26,25.0,856a53343f78abdbb8db72d4a4ffa2b0
5,negative,2013-09-27,25.0,149f991d56fa38fa90a5cc87263d4251
4,negative,2013-09-28,0.0,0e1e0562edf9e43fffd18291b4c99b2c
3,negative,2013-09-29,0.0,2482e0efb667ee4df89e9fd92f862bd8
3,negative,2013-09-30,-25.0,a8a4c5f34556a572025ea10f4acc3b76
4,negative,2013-10-01,-20.0,a98ece3a2338b0ceb886789f681033f9
4,negative,2013-10-02,-20.0,7e15c96310017737d8faee498948be1a
4,negative,2013-10-03,-20.0,84461412e67b70d69bc7e2ba5006ee1a
5,negative,2013-10-04,25.0,de5b45ad477ab4670c504bb92a876576
5,negative,2013-10-05,66.67,6d3b82f9549ad042c712e8f7941a942f
5,negative,2013-10-06,66.67,db2063ff3df7e565900fe9db7668fd0f
6,negative,2013-10-07,50.0,9d84c5d5e07062f86e602e597a997166
4,negative,2013-10-08,0.0,6c1bd27eba3172a89bd337e2f734fe93
3,negative,2013-10-09,-25.0,b6a9ee1abf71284a60817d11724b6728
4,negative,2013-10-10,-20.0,9cb42d55adc39af16cdfd82ff38a0856
3,negative,2013-10-11,-40.0,7f9f4a0e87346c2b75bfc1e2cb2990ca
4,negative,2013-10-12,-20.0,02f05d4872b22edcb25a9c4c5ea1b3b2
5,negative,2013-10-13,-16.67,24da7e3a733a5bab6cc60fdb216784b2
4,negative,2013-10-14,0.0,1463683360309ef55ae96e6671ddbfc1
5,negative,2013-10-15,66.67,1b0b2444c01bbd257d77f65494796312
5,negative,2013-10-16,25.0,a0f8d5f51aa1d54f396aef6e0f229f37
4,negative,2013-10-17,33.33,5b6d3105257ea78388479fade2868a49
4,negative,2013-10-18,0.0,e4e3c16af6fe833b27f45666ff224b59
4,negative,2013-10-19,-20.0,aea554202812f258038a6d104c2d8ca1
3,negative,2013-10-20,-25.0,4ac858b238b51e913bb658520e844327
2,negative,2013-10-21,-60.0,06ba7428dc28a6a8b5b9745f266db5e3
1,negative,2013-10-22,-80.0,5b87832622edc2da27adb38d0db3fac9
2,negative,2013-10-23,-50.0,9a420adc45844e88e2c2500a531e6255
2,negative,2013-10-24,-50.0,a0a318e9107b4990c3f804d47a1d5737
2,negative,2013-10-25,-50.0,fc7fcfdbbc1b3769c9c4ef2f9b2bd39a
2,negative,2013-10-26,-33.33,217c4dd3db87091784ac02e62b8c1c35
2,negative,2013-10-27,0.0,af140fc4ef3d62df47dde60989052ee5
4,negative,2013-10-28,300.0,afa8d163dac093125636c2eceb46e5e4
4,negative,2013-10-29,100.0,bbb63304f2f6028f2ffda4b2594c18c7
4,negative,2013-10-30,100.0,a0b62bf17b88fcff50d6774d907095db
4,negative,2013-10-31,100.0,77a623f8e260cfabcf402926c1cb3c25
5,negative,2013-11-01,150.0,f9b3b5f61aea2f71ca044f61bc87f6a4
6,negative,2013-11-02,200.0,414157f02fe33898a4ebe7d2b76cc6b0
6,negative,2013-11-03,50.0,2a0937d4523c5ba0d3a60b3fe6220ab2
5,negative,2013-11-04,25.0,eb0dedc30ee97a58587944c02b6c95a8
5,negative,2013-11-05,25.0,6dbac2a14fa6c34e4e0d3c10a4099720
4,negative,2013-11-06,0.0,23895f722abe8ef506162d0065088e27
4,negative,2013-11-07,-20.0,bf0f702a4bd713bed84d250c7fa00162
3,negative,2013-11-08,-50.0,3e3e5d1ee44fc0048e7920a5c8eda733
1,negative,2013-11-09,-83.33,9308e1d5080982c390a2c7e914c3de89
2,negative,2013-11-10,-60.0,fc2c3817a22a4ad713dd2c155e4b74ff
2,negative,2013-11-11,-60.0,92763c26e1d5f51e3fedbcbc1f4224f1
3,negative,2013-11-12,-25.0,ccce82cc2c43219c48129e4f249ab3f1
3,negative,2013-11-13,-25.0,453938e9e94e1b0dd892f3deebea15fa
3,negative,2013-11-14,0.0,feef2e498ad768c7eb8727005b77bbd1
3,negative,2013-11-15,200.0,34813f049a8af3e3c3f90fdb0ed9c3ad
4,negative,2013-11-16,100.0,593a78cbd054297f8e3900a66156f5ee
3,negative,2013-11-17,50.0,71e50706b66d0e284a3e3522b0473721
2,negative,2013-11-18,-33.33,8321e99304088007adec7c3dcd3e5771
3,negative,2013-11-19,0.0,e9c78e7a4c40945cb96e9fc0c82bfc3d
4,negative,2013-11-20,33.33,2c69af5298816c9665aab2defb66ad41
5,negative,2013-11-21,66.67,ad924dcb00c346e57e872973b03f58b8
5,negative,2013-11-22,25.0,d834c2e441b5b293ab8d70358f47798e
4,negative,2013-11-23,33.33,2907d4d6701e9b087e2b3fb5e3bb1a9d
4,negative,2013-11-24,100.0,464e088bb339e7caaca0a8edb254c3e6
8,negative,2013-11-25,166.67,157098dc8c96b0334871c051db07065e
6,negative,2013-11-26,50.0,3beef79bd9a2b1ec0559481388c71f47
5,negative,2013-11-27,0.0,f7247262ffca53007c4ecaa533739f76
4,negative,2013-11-28,-20.0,35e25f947113c15ebb91183b26f1e3aa
5,negative,2013-11-29,25.0,66b4b806d00eb7634dbebdcfaa084436
5,negative,2013-11-30,25.0,935e60548995f26135110b66494df7db
6,negative,2013-12-01,-25.0,e99463d65645ba165b7114da7383e1a4
2,negative,2013-12-02,-66.67,6301e72a91f58ca6f782b4cfb29a7dcd
3,negative,2013-12-03,-40.0,df21f401623233c3b3f72d34f1a255e8
3,negative,2013-12-04,-25.0,b9de5c4ce62816909ee234b07b7c4a84
3,negative,2013-12-05,-40.0,555557df5f9c7ad65c08f532e55b3081
2,negative,2013-12-06,-60.0,495d8173504fda13d3d1085274ab6d41
3,negative,2013-12-07,-50.0,519e267bbec839d0da7df4ad27ea8707
3,negative,2013-12-08,50.0,6673c3e4d31c3c2e1c98af4abd084aa9
3,negative,2013-12-09,0.0,ab9e4e30a7d42fe2c8c744aef22a78ed
2,negative,2013-12-10,-33.33,09b91f71ad9523e4948cdc7a7187bd90
2,negative,2013-12-11,-33.33,6a783fff00f6a13fef84183b0f31ca4f
2,negative,2013-12-12,0.0,b7b0edf828d7ab9a96c8293fbfe7be04
2,negative,2013-12-13,-33.33,282ad440e6cb4cb5995806a2f051dd80
1,negative,2013-12-14,-66.67,c9f6aa60406740b4353b56af0c75d59c
1,negative,2013-12-15,-66.67,29e5594014ea0b51c53f65a24604dca9
2,negative,2013-12-16,0.0,054efd2349e326d060d7ead8ab4355c7
2,negative,2013-12-17,0.0,85e85583833378378a18e5544b88bd5f
2,negative,2013-12-18,0.0,a405fc2dba08ad88469c8591a9fdd5db
2,negative,2013-12-19,0.0,5877792be869db9691809b6bae631e85
2,negative,2013-12-20,100.0,9eb617a4393e48231bef1d1250268f75
2,negative,2013-12-21,100.0,b7bf83aea102b03fe3e7755e57b7881a
1,negative,2013-12-22,-50.0,1c9995f006d15a01e32031688ca34437
1,negative,2013-12-23,-50.0,b71010793f1b0d14920279592f075151
2,negative,2013-12-24,0.0,318f285f8a57a7e4f8f39b884a64575d
2,negative,2013-12-25,0.0,65cb6bdfbc09bf60a42ea72284e3dae5
2,negative,2013-12-26,0.0,20fab9a3d6809c6a05513cb625b9577c
2,negative,2013-12-27,0.0,a0d6135d56d350bb2d3e30d384b9b54c
2,negative,2013-12-28,100.0,a0538015488e8202cb9fad124b4a9d4a
4,negative,2013-12-29,300.0,9e369621b4a5f62418fd6b3a6b41bcdd
5,negative,2013-12-30,150.0,048810d6a2b011a8824a7bd3eb1e728d
4,negative,2013-12-31,100.0,7f9e5eb4152e3d5ff053c6f902850a19
4,negative,2014-01-01,100.0,7ef9f44b60804f109784dacd884abc58
8,negative,2014-01-02,300.0,08bcbd68e9281572cf41a367b3478277
11,negative,2014-01-03,450.0,95eb3e218b1ded6e184f6780a93b1f5d
12,negative,2014-01-04,200.0,a47477b5d2ad7435efb527a9382639a9
11,negative,2014-01-05,120.0,9494885fb715df4c32cd86b2ba9b8746
11,negative,2014-01-06,175.0,b344a45167446d845e76dc8d9a8a4613
11,negative,2014-01-07,175.0,37ba0e51d3c4cd7c4adde47130bdb88e
12,negative,2014-01-08,50.0,73fc10769bf4c83eda2113eb5df731f9
8,negative,2014-01-09,-27.27,1140b69e48db2762e4313a083512d99e
5,negative,2014-01-10,-58.33,a8310c96ba30a6b622b4844439ffc572
4,negative,2014-01-11,-63.64,9c84081f6efcc4291c1a66e268d8a23f
3,negative,2014-01-12,-72.73,dc037deadf2a1ff16a745573b036d5a5
1,negative,2014-01-13,-90.91,d319fcc85da9956ee3d7be29bcb48655
1,negative,2014-01-14,-91.67,06926be7a44a00d4b6c6a420d2177c2c
1,negative,2014-01-15,-87.5,0ff5392e269ac825bbafd2da91512cb6
1,negative,2014-01-16,-80.0,cf519c0dc50b966479925ef0f7e3780c
3,negative,2014-01-17,-25.0,c1536fbf1d9e590d93e9fa7084299522
3,negative,2014-01-18,0.0,8fc66a6999babe98cc1be24c4ebb8dc7
3,negative,2014-01-19,200.0,bc5d97967e1a97ea9c5f48a028d37cf0
3,negative,2014-01-20,200.0,92bee177a42705512f9106726bc54c46
3,negative,2014-01-21,200.0,169f9639e745fad54e0579ee7378f715
3,negative,2014-01-22,200.0,974c3a8a081bfb9ea68a55600605c5b6
3,negative,2014-01-23,0.0,81ec970c0e2f5984297d89d10f2b7bbe
1,negative,2014-01-24,-66.67,3e74dd57af338abc2b700ee5ade5b7ea
2,negative,2014-01-25,-33.33,3ebc2daac1d9a6d368e34f4d41d3c922
2,negative,2014-01-26,-33.33,414f4c27c4767a9b51d7fdbb46c85395
3,negative,2014-01-27,0.0,2f6e16375862107625b80a1069d6da55
3,negative,2014-01-28,0.0,bcd79fd3b814d39c0ef3ad879255638c
2,negative,2014-01-29,-33.33,85098f9785d97abc4784fa0cad89d69b
2,negative,2014-01-30,100.0,4bad911f1f5ce1a5be67b9c7d651eb1e
2,negative,2014-01-31,0.0,dbcbcf6096b592ce53916da7ea3faaab
1,negative,2014-02-01,-50.0,f01f2f2f44d6c180e739054b5cbafd47
1,negative,2014-02-02,-66.67,15519537de77b3ad82a9c2b32ed4cafa
1,negative,2014-02-09,-66.67,4af0befcfa15b0f713ce330ab491fd04
6,negative,2014-02-10,200.0,dcaec05d4162faecab1fefdfa5687b3b
6,negative,2014-02-11,200.0,8e826df8c634bbdc8fc35def80570cef
6,negative,2014-02-12,200.0,5cc79358225899a4fb644a7895840808
7,negative,2014-02-13,600.0,0f673675c18833682af0c311a8b47d77
7,negative,2014-02-14,600.0,6ee71bfdea202c253303df91227a3025
8,negative,2014-02-15,700.0,e713897e488f2239589204efa756a304
8,negative,2014-02-16,33.33,7d8b6ca37b6fb9deb3344635b5a91776
3,negative,2014-02-17,-50.0,9575410442c95492c580dec715b0f824
6,negative,2014-02-18,0.0,67ef621b4bd72862253825579451e0d7
7,negative,2014-02-19,0.0,ecf3c6817e752486e449b1c1b240afc4
6,negative,2014-02-20,-14.29,90b584541eace80e1a19de9a3ac568fe
6,negative,2014-02-21,-25.0,23ebb5b252dad765513ffee29fefc456
5,negative,2014-02-22,-37.5,e45c3b1f2b5b81b9f83dd02bb775c0b9
4,negative,2014-02-23,33.33,4c1b5642b53310c62c23e4b1f6827c21
5,negative,2014-02-24,-16.67,90835b1dfe717ed8ecc7fd2b08222d50
2,negative,2014-02-25,-71.43,2b9a98e1775581b8306d58283dcc6edc
1,negative,2014-02-26,-83.33,fab9dfc2731c8c8047a4474feb2bc33b
1,negative,2014-02-27,-83.33,15cc22c18b58678240719109406a8b1a
1,negative,2014-02-28,-80.0,c494c5d4d0e517267aa8d19a684b4ae2
1,negative,2014-03-01,-75.0,2d8dbcd33262edf396544d909411d048
3,negative,2014-03-02,-40.0,a97d5a824eedf44841d1b80ae1448f1b
3,negative,2014-03-03,50.0,e8d561da8cb37f53757afe551d937721
4,negative,2014-03-04,300.0,a39bf5785fd57e6948246ccf488a32b7
5,negative,2014-03-05,400.0,81307faef0b88b3b40910e40cddd0efd
6,negative,2014-03-06,500.0,e69805a995b71506b8e4a9262371b4f4
6,negative,2014-03-07,500.0,ab07e3f241b28b968588ecc1442829c8
7,negative,2014-03-08,133.33,5b6cffcbfca6a724dbccb2e2b0f949c9
6,negative,2014-03-09,100.0,785ef0c76aa000c5756e8b49262fcd10
9,negative,2014-03-10,125.0,1da72fcaf403efc37a78a01459c09d97
10,negative,2014-03-11,100.0,626e23f71f788d1d1c20b4e700246453
