LISTING_ID,LISTING_NAME,MINIMUM_NIGHTS,HOST_ID,ROOM_TYPE,PRICE,CREATED_AT,UPDATED_AT
323255,3 beds room No. 4 in Berlin,3,1654885,Private room,47.000,2012-03-02 23:44:25,2012-03-02 23:44:25
323259,3 beds room No. 2 in Berlin,3,1654885,Private room,47.000,2012-04-10 03:59:59,2012-04-10 03:59:59
327442,Best place!,5,1673681,Private room,35.000,2012-04-15 16:43:22,2012-04-15 16:43:22
329648,nice room with a balcony,6,1682922,Private room,58.000,2012-06-15 14:38:51,2012-06-15 14:38:51
335273,Cool Design Apartment in Berlin,61,1641549,Entire home/apt,66.000,2012-12-21 05:17:22,2012-12-21 05:17:22
341910,Top floor apartment in Berlin,2,1734792,Entire home/apt,65.000,2012-03-01 05:50:41,2012-03-01 05:50:41
344856,Too good to be true - in Friedrichshain Berlin,1,1749470,Entire home/apt,73.000,2014-02-26 16:00:06,2014-02-26 16:00:06
344986,Sunny Cosy Prenzlauer Berg Berlin,2,1293030,Private room,80.000,2012-09-03 10:01:17,2012-09-03 10:01:17
345373,Loft-Apartment in Charlottenburg,60,976581,Entire home/apt,49.000,2015-08-20 18:06:34,2015-08-20 18:06:34
352998,TOP LOCATION City Rooms near Kudamm,92,1787661,Private room,31.000,2012-04-20 13:57:31,2012-04-20 13:57:31
355227,Il Nido - Berlin's Mitte for 1-2,45,1798305,Entire home/apt,60.000,2012-06-25 20:23:47,2012-06-25 20:23:47
355494,2-room-holiday-apartment,2,1799516,Entire home/apt,55.000,2013-07-29 21:02:11,2013-07-29 21:02:11
362076,BEMYGUEST-FAMILY RESIDENCY MITTE,4,726769,Entire home/apt,105.000,2012-04-05 21:35:49,2012-04-05 21:35:49
362701,Gemütliches Apartment mit Vogelzwitschern,6,1832975,Entire home/apt,90.000,2012-04-13 14:06:54,2012-04-13 14:06:54
362874,Apartment in Neukölln/Kreuzberg,5,1833946,Entire home/apt,78.000,2012-05-02 11:14:51,2012-05-02 11:14:51
363413,Room Prenzlauer Berg Kollwitzplatz area,2,1668497,Private room,56.000,2016-06-23 04:09:59,2016-06-23 04:09:59
363454,Apartment Berlin Kreuzberg,3,1836439,Entire home/apt,84.000,2012-07-29 16:52:50,2012-07-29 16:52:50
380281,Sunny big room with a beautiful balcony,14,399745,Private room,32.000,2012-04-25 08:08:34,2012-04-25 08:08:34
387607,Ground floor apartment with terrace,180,347279,Entire home/apt,49.000,2013-07-14 07:19:40,2013-07-14 07:19:40
393598,"Quiet Oasis  in ""Kreuzkölln"" 60 sqm",180,1968246,Entire home/apt,67.000,2012-04-07 17:41:38,2012-04-07 17:41:38
395063,furnished Room in an apartment in Friedrichshain,1,1974695,Private room,29.000,2013-05-08 11:18:07,2013-05-08 11:18:07
398011,2-room miracle in P-berg + balcony,180,1968246,Entire home/apt,65.000,2012-08-08 19:31:23,2012-08-08 19:31:23
398962,SUNNY LOFT/ARTIST-SPACE IN NEUKÖLLN,20,1992886,Entire home/apt,80.000,2012-04-24 13:37:34,2012-04-24 13:37:34
399312,Bright and cosy flat wit balcony :),4,1994169,Entire home/apt,90.000,2012-07-12 12:50:58,2012-07-12 12:50:58
399386,2 room Apartment Schöneberg,4,472567,Entire home/apt,69.000,2013-05-11 08:52:04,2013-05-11 08:52:04
400642,sunny and spacious 2-room flat,12,1999892,Entire home/apt,168.000,2014-09-13 23:06:21,2014-09-13 23:06:21
400832,Room in great green city location,3,560812,Private room,50.000,2012-10-26 19:23:26,2012-10-26 19:23:26
406774,Quiet room 42 min from BER  @Central Berlin Xberg,3,2026414,Private room,69.000,2019-03-04 10:43:06,2019-03-04 10:43:06
408565,City apartment Berlin with terrace,84,2028853,Entire home/apt,64.000,2012-09-12 06:08:28,2012-09-12 06:08:28
408756,ZAZA - APARTMENT PRENZLAUER BERG,3,2035424,Entire home/apt,109.000,2012-08-01 17:15:54,2012-08-01 17:15:54
410020,"room in spacious 2 room apt. in Rixdorf, Neukölln",10,2041077,Private room,25.000,2012-10-26 09:58:08,2012-10-26 09:58:08
412418,"2,5 Room Apartment in Neukölln, Berlin",3,1482815,Entire home/apt,50.000,2012-07-10 21:10:55,2012-07-10 21:10:55
420114,Stylish Attic-Penthouse in Mitte/Kreuzberg,5,2089041,Entire home/apt,100.000,2012-05-18 15:51:37,2012-05-18 15:51:37
421236,Apartment - countryside of Berlin,28,2094782,Entire home/apt,41.000,2015-08-13 02:48:55,2015-08-13 02:48:55
425411,Nice vacation apartment in Berlin-Mitte,2,2115002,Entire home/apt,70.000,2016-09-16 11:02:47,2016-09-16 11:02:47
425487,Nice and quiet apartment in Berlin-Mitte,2,2115002,Entire home/apt,85.000,2012-04-21 14:18:50,2012-04-21 14:18:50
426887,2-room apt in Friedrichshain/WLAN,183,228016,Entire home/apt,31.000,2012-07-13 12:01:41,2012-07-13 12:01:41
429677,90 m² Family Base @ Kreuzberg /Gräfekiez,7,2100173,Entire home/apt,75.000,2021-10-23 17:04:05,2021-10-23 17:04:05
431652,Upstairs at Eric's,2,2118555,Private room,45.000,2012-05-22 14:06:05,2012-05-22 14:06:05
434209,Cute In-Law Suite with Garden Access,8,1262962,Entire home/apt,36.000,2012-05-03 18:44:22,2012-05-03 18:44:22
439089,Spacious & Sunny in Prenzlauer Berg,15,2099340,Entire home/apt,154.000,2019-06-18 16:25:19,2019-06-18 16:25:19
439613,Berlin Flair,14,2183595,Private room,38.000,2018-04-18 19:22:01,2018-04-18 19:22:01
439631,2 room stylish near Mauerpark  WLAN,180,1968246,Entire home/apt,56.000,2013-12-22 08:54:51,2013-12-22 08:54:51
446975,Coach House with a little garden,2,2219552,Entire home/apt,50.000,2013-03-20 15:01:58,2013-03-20 15:01:58
447524,City apartment at the Ku`damm,1,901878,Entire home/apt,28.000,2021-11-16 17:53:56,2021-11-16 17:53:56
453070,Apartment in Kreuzberg,2,877133,Private room,110.000,2015-12-22 01:40:30,2015-12-22 01:40:30
456839,Charming converted cottage,5,1981166,Entire home/apt,90.000,2012-08-23 16:17:35,2012-08-23 16:17:35
456902,Maisonette Apartment in Kreuzberg,2,2271792,Entire home/apt,86.000,2012-07-29 13:10:53,2012-07-29 13:10:53
462459,COOL BERLIN MITTE FLAT,4,311022,Entire home/apt,76.000,2012-05-20 07:06:36,2012-05-20 07:06:36
464324,spacious room in light-flooded classy apartment,5,2266593,Private room,48.000,2012-05-08 22:37:53,2012-05-08 22:37:53
466983,beautiful light room in 100qm place,3,2017884,Private room,29.000,2015-04-20 20:17:49,2015-04-20 20:17:49
471495,"Nice, bright, quiet and comfy!",5,2338605,Private room,33.000,2012-06-24 07:27:54,2012-06-24 07:27:54
473386,"Schoeneberg, , Gay Area  Reg.Nr. 04/Z/ZA/001408-14",4,2347025,Entire home/apt,95.000,2012-07-07 05:15:17,2012-07-07 05:15:17
475193,Museum's  island  Mitte in Mitte,3,2355449,Private room,54.000,2017-08-03 07:44:08,2017-08-03 07:44:08
476077,Cosy Penthouse + sunny patio in NK,30,2041933,Entire home/apt,54.000,2014-03-11 18:45:32,2014-03-11 18:45:32
477515,"Apartment in Prenslauerberg, Mitte,",1,2366664,Entire home/apt,199.000,2012-07-28 19:16:17,2012-07-28 19:16:17
477744,Bed&bike in the heart of Kreuzberg,30,2273054,Private room,30.000,2012-09-04 09:40:02,2012-09-04 09:40:02
478015,Sunny and Spacious Design Apartment,4,2368302,Entire home/apt,85.000,2012-06-21 19:37:33,2012-06-21 19:37:33
484506,Cosy flat in the heart of Kreuzberg,5,1928335,Entire home/apt,58.000,2013-09-09 18:59:04,2013-09-09 18:59:04
486192,very central and charming room,3,2406372,Private room,45.000,2012-05-18 12:15:01,2012-05-18 12:15:01
487126,Exclusive apartment in top location,7,2411069,Entire home/apt,140.000,2012-06-07 07:57:31,2012-06-07 07:57:31
488161,Stylish Apartment in Schillerkiez,3,2415122,Entire home/apt,91.000,2012-06-30 03:55:33,2012-06-30 03:55:33
493072,1 Room in Berlin Center with Artist,3,1903768,Private room,44.000,2012-07-03 22:26:50,2012-07-03 22:26:50
493539,Spend the night in the oldest house in Berlin!,1,2437942,Entire home/apt,125.000,2015-10-28 16:56:33,2015-10-28 16:56:33
495240,1-Bed in Neukölln (Boddinstrasse),10,2446178,Entire home/apt,60.000,2015-04-12 02:45:51,2015-04-12 02:45:51
495435,Great flat in Berlin-Kreuzberg!,7,2044822,Entire home/apt,50.000,2012-06-10 10:34:02,2012-06-10 10:34:02
496570,90 qm in Berlin Mitte - center,14,2449119,Entire home/apt,65.000,2021-10-30 23:22:50,2021-10-30 23:22:50
499342,"Central, bright & charming in Mitte",3,955509,Entire home/apt,75.000,2012-08-02 04:00:36,2012-08-02 04:00:36
499353,Central & tasteful apt in Mitte,3,955509,Entire home/apt,75.000,2012-09-03 03:30:23,2012-09-03 03:30:23
499850,Berlin Mitte - Sunny Penthouse,1,1397552,Private room,53.000,2012-08-02 20:59:49,2012-08-02 20:59:49
501735,Beautiful 3 room apt. in Kreuzberg,7,2475800,Entire home/apt,39.000,2013-08-12 13:50:25,2013-08-12 13:50:25
502598,"Casa Marfisa: great location, Mitte",28,2480274,Entire home/apt,101.000,2012-07-04 05:56:01,2012-07-04 05:56:01
504259,AMAZING APARTMENT 1 - TOP LOCATION,3,472567,Entire home/apt,202.000,2012-05-28 14:23:39,2012-05-28 14:23:39
509432,"25m2 room in Berlin, Prenzlauerberg",5,94844464,Private room,35.000,2015-05-28 10:45:23,2015-05-28 10:45:23
509787,Top apartment Mexikoplatz Berlin,122,897302,Entire home/apt,80.000,2012-10-11 06:19:32,2012-10-11 06:19:32
510987,Charming flat in Neukölln,5,2517631,Private room,38.000,2017-03-15 01:15:46,2017-03-15 01:15:46
511935,high standard 170sqm rooftop w/2ter in Schöneberg,4,2494425,Entire home/apt,196.000,2012-07-24 05:15:41,2012-07-24 05:15:41
512476,"Modern apartment, 4 people in Tempe",3,2524654,Entire home/apt,60.000,2014-05-13 02:01:18,2014-05-13 02:01:18
517425,Cloud room in Berlin's center - zero waste living,1,2547002,Private room,37.000,2012-06-18 05:43:57,2012-06-18 05:43:57
519671,Great apartment in central Berlin,14,2557466,Entire home/apt,59.000,2012-08-28 02:51:58,2012-08-28 02:51:58
520538,Apart. Prenzlb./Helmholtzplatz WiFi,3,2561273,Entire home/apt,109.000,2012-07-07 04:25:09,2012-07-07 04:25:09
523052,Domizil Neu Venedig FeWo für 4 Per,3,2571986,Entire home/apt,59.000,2016-12-14 08:38:57,2016-12-14 08:38:57
530315,Wohlfühl-Insel - Ideal zentral 76 qm Berlin-Mitte,10,2604680,Entire home/apt,120.000,2018-08-19 04:36:40,2018-08-19 04:36:40
532687,lovely home - heart of neukölln,3,2617508,Private room,40.000,2015-05-31 21:26:51,2015-05-31 21:26:51
533155,4m high ceiling Studio next to the river Spree,3,2619552,Entire home/apt,95.000,2012-06-29 09:05:12,2012-06-29 09:05:12
533523,Berlin Designer Apartment Marlene,1,2621923,Entire home/apt,59.000,2012-07-30 13:18:22,2012-07-30 13:18:22
533864,"new, stylish, comfortable, center",3,2625980,Entire home/apt,100.000,2012-09-08 17:00:54,2012-09-08 17:00:54
534415,"Spac. 85m sq three room appartment,",6,2626550,Entire home/apt,64.000,2015-07-30 23:37:40,2015-07-30 23:37:40
534931,Feine Sonnenloge/Splendid Sunlodge,10,2615665,Entire home/apt,21.000,2021-10-23 09:45:04,2021-10-23 09:45:04
541569,Apartment near Mauerpark,2,2662493,Entire home/apt,68.000,2012-07-07 08:35:12,2012-07-07 08:35:12
541663,1-room flat in Kreuzkölln/WIFI,183,228016,Entire home/apt,29.000,2012-06-19 07:13:43,2012-06-19 07:13:43
542316,by the lake,2,2677541,Entire home/apt,99.000,2013-05-26 22:53:09,2013-05-26 22:53:09
542674,Nice room in Berlin Schöneberg,3,1026735,Private room,40.000,2012-06-21 18:17:02,2012-06-21 18:17:02
545037,ROOF TERRACE DREAM CHARLOTTENBURG,60,2690936,Entire home/apt,70.000,2012-08-04 02:36:51,2012-08-04 02:36:51
550445,Cosy flat with garden + nice location,6,2701180,Entire home/apt,39.000,2012-07-31 01:34:56,2012-07-31 01:34:56
555352,Caravan Landhaus Seeapartment,2,2677541,Entire home/apt,60.000,2014-06-06 00:40:16,2014-06-06 00:40:16
556691,Beautiful Large Apartment in Mitte!,3,344615,Entire home/apt,120.000,2012-07-10 09:31:26,2012-07-10 09:31:26
559210,In the heart of Berlin,1,2751981,Private room,50.000,2018-09-27 22:15:23,2018-09-27 22:15:23
559794,Bright & Playful Writers Apartment in Neukölln,4,2746801,Entire home/apt,85.000,2012-08-08 18:50:15,2012-08-08 18:50:15
566841,2-room apartment in Friedrichshain,3,2788076,Entire home/apt,82.000,2017-08-31 16:46:51,2017-08-31 16:46:51
568307,Beautiful furnished room Prenzlberg,1,2796030,Private room,34.000,2012-07-16 19:15:57,2012-07-16 19:15:57
570153,2 rooms for rent Berlin Kladow  05/Z/AZ/006686-18,5,2805604,Private room,49.000,2012-12-22 14:16:01,2012-12-22 14:16:01
571074,Nice place to stay,3,2810411,Entire home/apt,50.000,2012-07-30 21:16:09,2012-07-30 21:16:09
573171,PalazoNour  im Prenzlauer Berg,2,2769139,Private room,35.000,2012-07-21 10:37:34,2012-07-21 10:37:34
573259,1 bedroom in beautiful 3 room apt Berlin Mitte,1,2820919,Private room,70.000,2015-12-14 19:56:22,2015-12-14 19:56:22
574094,Nice 2-br-apartment in Kreuzberg,5,2376157,Entire home/apt,55.000,2012-07-22 15:33:52,2012-07-22 15:33:52
578612,Beautiful Appartment to Rent !!!!!,7,2756126,Entire home/apt,59.000,2013-05-08 02:55:07,2013-05-08 02:55:07
578821,Apartment Central Nollendorfplatz,122,2847303,Entire home/apt,29.000,2012-11-05 04:37:29,2012-11-05 04:37:29
580013,"Gorgeous Deluxe Apartment near Kudamm, KaDeWe",4,308441,Entire home/apt,71.000,2012-07-14 13:07:47,2012-07-14 13:07:47
580667,"70qm 1br - bright, artsy and high tech",5,2857353,Entire home/apt,90.000,2012-10-07 10:04:50,2012-10-07 10:04:50
582053,Beautiful Flat in Prenzlauer Berg,3,2865743,Entire home/apt,70.000,2012-10-14 03:28:12,2012-10-14 03:28:12
583916,Gästeappartement in Rudow (App. 2),3,2877505,Entire home/apt,55.000,2014-03-06 05:58:22,2014-03-06 05:58:22
584012,In the middle of the action in Berlin,2,2709580,Private room,22.000,2012-07-15 03:02:54,2012-07-15 03:02:54
584757,Nice room trendy Prenzlauberg,1000,2881484,Private room,20.000,2012-08-02 23:58:30,2012-08-02 23:58:30
588011,Kreuzberg idyll on the Landwehrkana,4,2900624,Entire home/apt,100.000,2012-07-13 01:22:03,2012-07-13 01:22:03
589169,Lovely flat in Prenzlauer Berg,7,1483789,Entire home/apt,158.000,2012-10-02 11:29:17,2012-10-02 11:29:17
589285,Soothing Retreat in Hip Kreuzkölln,93,708304,Entire home/apt,37.000,2012-08-08 01:06:08,2012-08-08 01:06:08
589293,Lovely Kollwitzplatz - Apartment,92,206338,Entire home/apt,48.000,2012-07-22 09:59:56,2012-07-22 09:59:56
590200,Gästeappartement in Rudow (App.1),3,2877505,Entire home/apt,65.000,2014-09-25 09:33:32,2014-09-25 09:33:32
592059,Beautiful 1 1/2 r. in student area,3,2922816,Private room,50.000,2012-08-02 22:49:38,2012-08-02 22:49:38
594032,NEW City West apt. for 8 people,60,2933986,Entire home/apt,65.000,2016-04-21 08:03:02,2016-04-21 08:03:02
597413,Cozy flat,14,2953733,Private room,29.000,2012-09-25 22:28:09,2012-09-25 22:28:09
598335,Lovely place with terrace in Mitte,5,1090989,Entire home/apt,65.000,2012-09-03 02:03:29,2012-09-03 02:03:29
598407,Small Paradise in Berlin Kreuzberg (2 bath rooms),58,2958863,Entire home/apt,87.000,2012-08-20 04:46:14,2012-08-20 04:46:14
600030,LOVELY ROOM IN OUR FLAT IN XBERG 36,20,2202419,Private room,35.000,2013-05-30 15:54:05,2013-05-30 15:54:05
604068,Beautiful Spacious Berlin Flat,8,1315569,Entire home/apt,80.000,2012-08-13 02:03:13,2012-08-13 02:03:13
606926,My home in Berlin might be yours !,3,3006939,Entire home/apt,75.000,2012-07-30 08:51:39,2012-07-30 08:51:39
609459,Sunny 4room apartment in Schöneberg,7,3021382,Private room,70.000,2021-10-29 12:02:56,2021-10-29 12:02:56
612197,Top Roof in Berlin Mitte/Alexview,3,1907484,Entire home/apt,106.000,2012-08-17 16:38:32,2012-08-17 16:38:32
615018,Small Apartment in Berlin-Center,1,3049584,Entire home/apt,72.000,2012-08-12 15:11:23,2012-08-12 15:11:23
617544,Comfortable summer house,4,907038,Entire home/apt,80.000,2012-09-19 05:09:16,2012-09-19 05:09:16
618049,Big room with sunny balcony !,3,2934825,Private room,30.000,2012-08-30 18:26:48,2012-08-30 18:26:48
623231,Traumhafte Altbauwohnung F'hain,2,3090292,Private room,35.000,2013-09-12 21:10:08,2013-09-12 21:10:08
626620,Sunny apartment,2,2953733,Private room,44.000,2013-12-29 12:51:55,2013-12-29 12:51:55
627152,Berlin Family Apartment,122,897302,Entire home/apt,120.000,2012-08-04 01:45:52,2012-08-04 01:45:52
632038,Spacious Industrial Style Apartment,2,3144062,Private room,62.000,2019-05-03 01:57:52,2019-05-03 01:57:52
633372,COSY ROOM IN KREUZBERG 36,5,2202419,Private room,35.000,2012-09-09 06:09:53,2012-09-09 06:09:53
633531,Sunny flat in the heart of Kreuzberg,5,3153767,Entire home/apt,35.000,2012-09-09 12:37:24,2012-09-09 12:37:24
638162,Bright days in Top floor 100 m2 with terrace,9,3183826,Entire home/apt,65.000,2012-08-16 10:22:40,2012-08-16 10:22:40
642955,"Sexy Central Flat with View, Home Working Perfect!",2,3214630,Entire home/apt,79.000,2012-08-24 06:33:46,2012-08-24 06:33:46
647944,Charming and Cosy P-Berg Haven,7,3249789,Entire home/apt,45.000,2012-10-21 16:33:52,2012-10-21 16:33:52
650784,Beautiful Room in Neukölln,20,3268804,Private room,20.000,2021-11-19 15:50:37,2021-11-19 15:50:37
652366,Berlin Room Oriental Style P'Berg,1,286494,Private room,31.000,2012-08-15 15:46:16,2012-08-15 15:46:16
653677,WONDERFUL ROOF RIVERSIDE APARTMENT,4,3287639,Entire home/apt,95.000,2012-09-15 07:35:03,2012-09-15 07:35:03
655748,Great roof apartment in Berlin,5,3301626,Private room,45.000,2021-10-30 22:21:25,2021-10-30 22:21:25
660996,Live like a Berliner in the city,3,3337306,Private room,74.000,2014-08-07 11:45:52,2014-08-07 11:45:52
661574,"Cozy room in Graefekiez, Kreuzberg",2,3340090,Private room,39.000,2012-09-05 22:43:56,2012-09-05 22:43:56
667608,amazing artist loft - Kreuzberg,3,174970,Entire home/apt,200.000,2014-09-04 17:29:01,2014-09-04 17:29:01
667849,Furnished Appartment in Berlin,93,3379392,Entire home/apt,65.000,2013-09-01 10:11:19,2013-09-01 10:11:19
667899,Big and cosy room in Neukölln,1,3358638,Private room,20.000,2015-05-08 23:25:41,2015-05-08 23:25:41
668962,bright cosy flat at Kottbusser Tor,2,3386222,Entire home/apt,61.000,2013-05-04 02:54:38,2013-05-04 02:54:38
669429,Cosy Room at Kottbusser Tor,1,3386222,Private room,41.000,2012-09-19 19:23:34,2012-09-19 19:23:34
671958,Cosy room in the heart of Berlin,1,3407550,Private room,54.000,2014-10-03 01:41:00,2014-10-03 01:41:00
680999,Rosenthaler Platz 60qm Loft Flat,3,961411,Entire home/apt,79.000,2014-06-21 11:07:55,2014-06-21 11:07:55
681132,"City flat for 2 people, in Mitte",5,3468407,Entire home/apt,45.000,2014-09-08 01:51:39,2014-09-08 01:51:39
681420,Beatiful penthouse in Rosenthal,1,3470183,Entire home/apt,45.000,2021-11-08 23:03:40,2021-11-08 23:03:40
682637,"Cosy, light-flooded, beauteous flat",3,3478314,Entire home/apt,78.000,2014-06-23 13:48:17,2014-06-23 13:48:17
682854,Bright and beautiful in Berlin,3,33355,Entire home/apt,95.000,2013-05-30 16:36:37,2013-05-30 16:36:37
683337,Am Mauerpark 3-Zi-Wohnung,4,3482823,Entire home/apt,100.000,2014-12-31 07:42:46,2014-12-31 07:42:46
685944,Center - Artist Studio with Garden,2,1517951,Entire home/apt,121.000,2012-12-22 00:30:02,2012-12-22 00:30:02
687582,Charming apartment in Kreuzberg,4,3509262,Entire home/apt,81.000,2014-06-24 12:18:52,2014-06-24 12:18:52
687635,Cosy bright flat in Gräfekiez,5,3509616,Entire home/apt,65.000,2017-07-03 16:02:36,2017-07-03 16:02:36
692348,Terrace on Rosa-Luxemburg Platz,190,3540257,Entire home/apt,45.000,2013-03-01 15:12:48,2013-03-01 15:12:48
693357,Cozy Kreuzberg-Near Hasenheide park,92,3259989,Entire home/apt,38.000,2012-09-29 08:10:27,2012-09-29 08:10:27
694373,HÜBSCHES PRENZLBERG,1,3553386,Private room,850.000,2021-10-30 09:24:22,2021-10-30 09:24:22
694802,Beautiful 90qm in Friedrichshain !!,5,3556585,Entire home/apt,105.000,2012-09-10 13:37:12,2012-09-10 13:37:12
694871,Enchanting 142m²(1530 ft²)  Loft/Flat in F'Hain,3,1312190,Entire home/apt,315.000,2013-04-16 00:46:08,2013-04-16 00:46:08
696372,"Cosy light room , great access to the center",2,3566045,Private room,32.000,2014-07-24 05:20:55,2014-07-24 05:20:55
698727,Central location,2,3565185,Entire home/apt,90.000,2013-03-24 06:53:54,2013-03-24 06:53:54
700806,"Room in a charming apartment,Berlin",3,3595382,Private room,46.000,2012-10-17 20:07:49,2012-10-17 20:07:49
701909,Industrial-Design Loft in Friedrichshain,2,3602742,Entire home/apt,185.000,2014-04-21 18:17:40,2014-04-21 18:17:40
702921,Sunny Flat in Prenzlauer Berg,3,203248,Entire home/apt,85.000,2021-10-21 17:48:18,2021-10-21 17:48:18
703286,Friedrichshain/Oskreuz !!,3,3611755,Entire home/apt,80.000,2012-10-26 21:10:11,2012-10-26 21:10:11
703748,Nice&sunny Apartment with balcony,6,3614003,Entire home/apt,50.000,2012-10-07 21:11:39,2012-10-07 21:11:39
703900,Bright and big room at Kreuzberg,3,3614852,Private room,40.000,2012-09-23 01:13:39,2012-09-23 01:13:39
704098,"Nice, quiet and central room-MITTE",21,1289581,Private room,36.000,2012-09-28 19:50:28,2012-09-28 19:50:28
