LISTING_ID,LISTING_NAME,LISTING_URL,ROOM_TYPE,MINIMUM_NIGHTS,HOST_ID,PRICE_STR,CREATED_AT,UPDATED_AT
252993,Pension am Traveplatz Zimmer 2,https://www.airbnb.com/rooms/252993,Private room,2,1328326,$30.00,2012-06-07 23:48:37,2012-06-07 23:48:37
253005,Pension am Traveplatz Zimmer 3,https://www.airbnb.com/rooms/253005,Private room,2,1328326,$30.00,2012-01-16 04:09:52,2012-01-16 04:09:52
255368,Very Well Located Room in Neukolln's Trendy Area!,https://www.airbnb.com/rooms/255368,Private room,6,1341919,$18.00,2018-04-14 09:25:56,2018-04-14 09:25:56
255557,Cosy studio FridayBerlin for you,https://www.airbnb.com/rooms/255557,Entire home/apt,2,1343263,$70.00,2012-06-21 10:33:53,2012-06-21 10:33:53
255722,Renovated apt in an old building,https://www.airbnb.com/rooms/255722,Entire home/apt,3,1344455,$72.00,2011-12-26 00:06:14,2011-12-26 00:06:14
255778,Beautiful apt. in a great location,https://www.airbnb.com/rooms/255778,Entire home/apt,2,1344754,$95.00,2014-09-20 19:43:11,2014-09-20 19:43:11
255829,Idyllic located Apartment,https://www.airbnb.com/rooms/255829,Entire home/apt,3,1345035,$58.00,2012-10-14 13:44:00,2012-10-14 13:44:00
255912,Apartment in a great location,https://www.airbnb.com/rooms/255912,Entire home/apt,5,1345381,$69.00,2012-08-22 04:25:48,2012-08-22 04:25:48
257317,Apartment in the heart of Berlin,https://www.airbnb.com/rooms/257317,Entire home/apt,2,1354122,$65.00,2012-11-21 01:41:57,2012-11-21 01:41:57
257373,Sunny Boutique Studio in Center,https://www.airbnb.com/rooms/257373,Entire home/apt,1,1303212,$107.00,2012-01-24 08:50:48,2012-01-24 08:50:48
263817,Lovely_room_Berlin_Neukölln,https://www.airbnb.com/rooms/263817,Private room,2,1152791,$29.00,2018-08-10 03:43:43,2018-08-10 03:43:43
264459,"Central, cosy and one-of-a-kind",https://www.airbnb.com/rooms/264459,Entire home/apt,3,1250154,$85.00,2012-03-20 11:36:59,2012-03-20 11:36:59
265354,Nice apartment in Berlin,https://www.airbnb.com/rooms/265354,Private room,1,1391772,$85.00,2014-06-02 04:43:15,2014-06-02 04:43:15
265389,Beautiful single room in Berlin,https://www.airbnb.com/rooms/265389,Private room,1,1391772,$59.00,2016-01-08 03:18:07,2016-01-08 03:18:07
265402,Nice room for 3 persons,https://www.airbnb.com/rooms/265402,Shared room,1,1391772,$31.00,2015-03-21 16:24:25,2015-03-21 16:24:25
265408,Elegant 4-bed room in Berlin,https://www.airbnb.com/rooms/265408,Shared room,0,1391772,$29.00,2014-06-02 01:04:43,2014-06-02 01:04:43
265955,Top Central Charming Relaxed Berlin,https://www.airbnb.com/rooms/265955,Entire home/apt,93,1394961,$42.00,2012-06-27 15:10:54,2012-06-27 15:10:54
266086,Private Ferienwohnung in Berlin,https://www.airbnb.com/rooms/266086,Entire home/apt,3,1395425,$85.00,2014-09-03 09:38:03,2014-09-03 09:38:03
267951,Modernes Apartment in Berlin P´berg,https://www.airbnb.com/rooms/267951,Entire home/apt,2,1404760,$70.00,2014-03-08 22:36:44,2014-03-08 22:36:44
268910,Southeast of Berlin - fantastic apartment,https://www.airbnb.com/rooms/268910,Entire home/apt,3,1408921,$48.00,2014-11-05 13:45:09,2014-11-05 13:45:09
268974,Flat Familie Heucke,https://www.airbnb.com/rooms/268974,Entire home/apt,3,1409188,$60.00,2013-04-18 00:21:33,2013-04-18 00:21:33
269455,rent a flat or room in kreuzberg,https://www.airbnb.com/rooms/269455,Entire home/apt,1,1411715,$65.00,2018-06-24 12:40:53,2018-06-24 12:40:53
270477,QUIET GARDEN (child friendly) private apartment,https://www.airbnb.com/rooms/270477,Private room,3,540534,$52.00,2011-12-10 05:57:33,2011-12-10 05:57:33
271340,Central & Homelike Apartment,https://www.airbnb.com/rooms/271340,Entire home/apt,3,1420077,$73.00,2012-05-21 16:39:52,2012-05-21 16:39:52
273076,"nice apartment in Samoastr., Berlin",https://www.airbnb.com/rooms/273076,Entire home/apt,3,1428852,$65.00,2013-11-17 15:52:52,2013-11-17 15:52:52
273106,"beautiful stylish apartment, Berlin",https://www.airbnb.com/rooms/273106,Entire home/apt,5,1428852,$64.00,2012-05-01 18:54:19,2012-05-01 18:54:19
278415,NEW Berlin Bellevue *Victory Column,https://www.airbnb.com/rooms/278415,Entire home/apt,25,1453075,$90.00,2012-06-25 12:45:33,2012-06-25 12:45:33
279315,Flat in Neukölln (Postmodern Cloister ),https://www.airbnb.com/rooms/279315,Entire home/apt,20,1456634,$40.00,2012-12-26 11:57:14,2012-12-26 11:57:14
279344,Happy-haven in the heart of Berlin,https://www.airbnb.com/rooms/279344,Entire home/apt,5,1456872,$71.00,2012-02-24 03:28:58,2012-02-24 03:28:58
282214,Nice room close to Kurfürstendamm,https://www.airbnb.com/rooms/282214,Private room,3,1135836,$29.00,2021-11-05 13:22:54,2021-11-05 13:22:54
292864,Lounge Room –  Alex in 5 Min,https://www.airbnb.com/rooms/292864,Private room,1,286494,$31.00,2012-05-02 09:00:38,2012-05-02 09:00:38
301773,Nice Apartment at Prenzlauer Berg,https://www.airbnb.com/rooms/301773,Entire home/apt,2,1554470,$64.00,2012-09-23 17:43:20,2012-09-23 17:43:20
302167,Nice 2 Room apartment at Prenzl Bg,https://www.airbnb.com/rooms/302167,Entire home/apt,3,1554470,$66.00,2013-04-12 20:55:38,2013-04-12 20:55:38
303097,Beautiful city apartment at park,https://www.airbnb.com/rooms/303097,Private room,3,1560726,$54.00,2012-07-10 08:14:31,2012-07-10 08:14:31
304904,bedroom with your own bath,https://www.airbnb.com/rooms/304904,Private room,30,870376,$29.00,2012-02-21 20:18:05,2012-02-21 20:18:05
305987,Lovely Apartment in Berlin Prenzlauer Berg,https://www.airbnb.com/rooms/305987,Entire home/apt,3,246890,$71.00,2012-04-01 02:55:06,2012-04-01 02:55:06
306312,LOVINGLY RESTORED 100qm APARTMENT,https://www.airbnb.com/rooms/306312,Entire home/apt,4,1575292,$160.00,2012-03-17 19:01:27,2012-03-17 19:01:27
306502,"1,5 bedroom at Ku'damm close to IFA",https://www.airbnb.com/rooms/306502,Entire home/apt,4,1576481,$71.00,2016-09-10 09:41:39,2016-09-10 09:41:39
309511,Prenzlberg Designer Apt w. Balcony,https://www.airbnb.com/rooms/309511,Entire home/apt,3,1591761,$65.00,2012-01-16 20:21:33,2012-01-16 20:21:33
311703,Elegant 4 Room Apartment with 2 Bathrooms,https://www.airbnb.com/rooms/311703,Entire home/apt,3,1602903,$257.00,2012-05-19 02:55:34,2012-05-19 02:55:34
313876,quiet spacious sunny  2 room apt  w view 4.floor l,https://www.airbnb.com/rooms/313876,Entire home/apt,90,1574908,$47.00,2017-03-25 23:25:00,2017-03-25 23:25:00
320028,Nice room with ensuite bathroom,https://www.airbnb.com/rooms/320028,Private room,2,1625792,$52.00,2012-09-24 15:09:30,2012-09-24 15:09:30
320279,STUDIO NEAR KASTANIENALLE,https://www.airbnb.com/rooms/320279,Entire home/apt,7,1641541,$77.00,2013-04-27 21:04:37,2013-04-27 21:04:37
320305,"Berlin Friedrichshain 1,5km to Alex",https://www.airbnb.com/rooms/320305,Private room,4,1641505,$38.00,2014-05-24 21:41:57,2014-05-24 21:41:57
321295,Beautiful 1-room apartment,https://www.airbnb.com/rooms/321295,Entire home/apt,2,1354122,$45.00,2012-06-16 04:55:34,2012-06-16 04:55:34
321308,Schönes Apartment in Berlin,https://www.airbnb.com/rooms/321308,Entire home/apt,2,1354122,$50.00,2012-05-27 23:27:26,2012-05-27 23:27:26
321378,Designer Top-Floor Flat / 2 Roof Terraces in Mitte,https://www.airbnb.com/rooms/321378,Entire home/apt,1,3062473,$155.00,2012-02-23 05:15:45,2012-02-23 05:15:45
322463,Great value studio in Prenzlauer Berg. StayBearlin,https://www.airbnb.com/rooms/322463,Entire home/apt,3,163384,$93.00,2012-02-11 23:20:06,2012-02-11 23:20:06
322520,Sunny GARDEN apt in Prenzlauer Berg by StayBearlin,https://www.airbnb.com/rooms/322520,Entire home/apt,3,163384,$106.00,2012-02-14 13:52:46,2012-02-14 13:52:46
323243,nettes Zweibettzimmer 1.3 (1. Etage),https://www.airbnb.com/rooms/323243,Private room,3,1654885,$28.00,2012-02-09 19:21:31,2012-02-09 19:21:31
323250,schickes Zweibettzimmer 1.1  (1. Etage),https://www.airbnb.com/rooms/323250,Private room,3,1654885,$28.00,2012-03-16 16:14:18,2012-03-16 16:14:18
323255,3 beds room No. 4 in Berlin,https://www.airbnb.com/rooms/323255,Private room,3,1654885,$47.00,2012-03-02 23:44:25,2012-03-02 23:44:25
323259,3 beds room No. 2 in Berlin,https://www.airbnb.com/rooms/323259,Private room,3,1654885,$47.00,2012-04-10 03:59:59,2012-04-10 03:59:59
327442,Best place!,https://www.airbnb.com/rooms/327442,Private room,5,1673681,$35.00,2012-04-15 16:43:22,2012-04-15 16:43:22
329648,nice room with a balcony,https://www.airbnb.com/rooms/329648,Private room,6,1682922,$58.00,2012-06-15 14:38:51,2012-06-15 14:38:51
335273,Cool Design Apartment in Berlin,https://www.airbnb.com/rooms/335273,Entire home/apt,61,1641549,$66.00,2012-12-21 05:17:22,2012-12-21 05:17:22
341910,Top floor apartment in Berlin,https://www.airbnb.com/rooms/341910,Entire home/apt,2,1734792,$65.00,2012-03-01 05:50:41,2012-03-01 05:50:41
344856,Too good to be true - in Friedrichshain Berlin,https://www.airbnb.com/rooms/344856,Entire home/apt,1,1749470,$73.00,2014-02-26 16:00:06,2014-02-26 16:00:06
344986,Sunny Cosy Prenzlauer Berg Berlin,https://www.airbnb.com/rooms/344986,Private room,2,1293030,$80.00,2012-09-03 10:01:17,2012-09-03 10:01:17
345373,Loft-Apartment in Charlottenburg,https://www.airbnb.com/rooms/345373,Entire home/apt,60,976581,$49.00,2015-08-20 18:06:34,2015-08-20 18:06:34
352998,TOP LOCATION City Rooms near Kudamm,https://www.airbnb.com/rooms/352998,Private room,92,1787661,$31.00,2012-04-20 13:57:31,2012-04-20 13:57:31
355227,Il Nido - Berlin's Mitte for 1-2,https://www.airbnb.com/rooms/355227,Entire home/apt,45,1798305,$60.00,2012-06-25 20:23:47,2012-06-25 20:23:47
355494,2-room-holiday-apartment,https://www.airbnb.com/rooms/355494,Entire home/apt,2,1799516,$55.00,2013-07-29 21:02:11,2013-07-29 21:02:11
362076,BEMYGUEST-FAMILY RESIDENCY MITTE,https://www.airbnb.com/rooms/362076,Entire home/apt,4,726769,$105.00,2012-04-05 21:35:49,2012-04-05 21:35:49
362701,Gemütliches Apartment mit Vogelzwitschern,https://www.airbnb.com/rooms/362701,Entire home/apt,6,1832975,$90.00,2012-04-13 14:06:54,2012-04-13 14:06:54
362874,Apartment in Neukölln/Kreuzberg,https://www.airbnb.com/rooms/362874,Entire home/apt,5,1833946,$78.00,2012-05-02 11:14:51,2012-05-02 11:14:51
363413,Room Prenzlauer Berg Kollwitzplatz area,https://www.airbnb.com/rooms/363413,Private room,2,1668497,$56.00,2016-06-23 04:09:59,2016-06-23 04:09:59
363454,Apartment Berlin Kreuzberg,https://www.airbnb.com/rooms/363454,Entire home/apt,3,1836439,$84.00,2012-07-29 16:52:50,2012-07-29 16:52:50
380281,Sunny big room with a beautiful balcony,https://www.airbnb.com/rooms/380281,Private room,14,399745,$32.00,2012-04-25 08:08:34,2012-04-25 08:08:34
387607,Ground floor apartment with terrace,https://www.airbnb.com/rooms/387607,Entire home/apt,180,347279,$49.00,2013-07-14 07:19:40,2013-07-14 07:19:40
393598,"Quiet Oasis  in ""Kreuzkölln"" 60 sqm",https://www.airbnb.com/rooms/393598,Entire home/apt,180,1968246,$67.00,2012-04-07 17:41:38,2012-04-07 17:41:38
395063,furnished Room in an apartment in Friedrichshain,https://www.airbnb.com/rooms/395063,Private room,1,1974695,$29.00,2013-05-08 11:18:07,2013-05-08 11:18:07
398011,2-room miracle in P-berg + balcony,https://www.airbnb.com/rooms/398011,Entire home/apt,180,1968246,$65.00,2012-08-08 19:31:23,2012-08-08 19:31:23
398962,SUNNY LOFT/ARTIST-SPACE IN NEUKÖLLN,https://www.airbnb.com/rooms/398962,Entire home/apt,20,1992886,$80.00,2012-04-24 13:37:34,2012-04-24 13:37:34
399312,Bright and cosy flat wit balcony :),https://www.airbnb.com/rooms/399312,Entire home/apt,4,1994169,$90.00,2012-07-12 12:50:58,2012-07-12 12:50:58
399386,2 room Apartment Schöneberg,https://www.airbnb.com/rooms/399386,Entire home/apt,4,472567,$69.00,2013-05-11 08:52:04,2013-05-11 08:52:04
400642,sunny and spacious 2-room flat,https://www.airbnb.com/rooms/400642,Entire home/apt,12,1999892,$168.00,2014-09-13 23:06:21,2014-09-13 23:06:21
400832,Room in great green city location,https://www.airbnb.com/rooms/400832,Private room,3,560812,$50.00,2012-10-26 19:23:26,2012-10-26 19:23:26
406774,Quiet room 42 min from BER  @Central Berlin Xberg,https://www.airbnb.com/rooms/406774,Private room,3,2026414,$69.00,2019-03-04 10:43:06,2019-03-04 10:43:06
408565,City apartment Berlin with terrace,https://www.airbnb.com/rooms/408565,Entire home/apt,84,2028853,$64.00,2012-09-12 06:08:28,2012-09-12 06:08:28
408756,ZAZA - APARTMENT PRENZLAUER BERG,https://www.airbnb.com/rooms/408756,Entire home/apt,3,2035424,$109.00,2012-08-01 17:15:54,2012-08-01 17:15:54
410020,"room in spacious 2 room apt. in Rixdorf, Neukölln",https://www.airbnb.com/rooms/410020,Private room,10,2041077,$25.00,2012-10-26 09:58:08,2012-10-26 09:58:08
412418,"2,5 Room Apartment in Neukölln, Berlin",https://www.airbnb.com/rooms/412418,Entire home/apt,3,1482815,$50.00,2012-07-10 21:10:55,2012-07-10 21:10:55
420114,Stylish Attic-Penthouse in Mitte/Kreuzberg,https://www.airbnb.com/rooms/420114,Entire home/apt,5,2089041,$100.00,2012-05-18 15:51:37,2012-05-18 15:51:37
421236,Apartment - countryside of Berlin,https://www.airbnb.com/rooms/421236,Entire home/apt,28,2094782,$41.00,2015-08-13 02:48:55,2015-08-13 02:48:55
425411,Nice vacation apartment in Berlin-Mitte,https://www.airbnb.com/rooms/425411,Entire home/apt,2,2115002,$70.00,2016-09-16 11:02:47,2016-09-16 11:02:47
425487,Nice and quiet apartment in Berlin-Mitte,https://www.airbnb.com/rooms/425487,Entire home/apt,2,2115002,$85.00,2012-04-21 14:18:50,2012-04-21 14:18:50
426887,2-room apt in Friedrichshain/WLAN,https://www.airbnb.com/rooms/426887,Entire home/apt,183,228016,$31.00,2012-07-13 12:01:41,2012-07-13 12:01:41
429677,90 m² Family Base @ Kreuzberg /Gräfekiez,https://www.airbnb.com/rooms/429677,Entire home/apt,7,2100173,$75.00,2021-10-23 17:04:05,2021-10-23 17:04:05
431652,Upstairs at Eric's,https://www.airbnb.com/rooms/431652,Private room,2,2118555,$45.00,2012-05-22 14:06:05,2012-05-22 14:06:05
434209,Cute In-Law Suite with Garden Access,https://www.airbnb.com/rooms/434209,Entire home/apt,8,1262962,$36.00,2012-05-03 18:44:22,2012-05-03 18:44:22
439089,Spacious & Sunny in Prenzlauer Berg,https://www.airbnb.com/rooms/439089,Entire home/apt,15,2099340,$154.00,2019-06-18 16:25:19,2019-06-18 16:25:19
439613,Berlin Flair,https://www.airbnb.com/rooms/439613,Private room,14,2183595,$38.00,2018-04-18 19:22:01,2018-04-18 19:22:01
439631,2 room stylish near Mauerpark  WLAN,https://www.airbnb.com/rooms/439631,Entire home/apt,180,1968246,$56.00,2013-12-22 08:54:51,2013-12-22 08:54:51
446975,Coach House with a little garden,https://www.airbnb.com/rooms/446975,Entire home/apt,2,2219552,$50.00,2013-03-20 15:01:58,2013-03-20 15:01:58
447524,City apartment at the Ku`damm,https://www.airbnb.com/rooms/447524,Entire home/apt,1,901878,$28.00,2021-11-16 17:53:56,2021-11-16 17:53:56
453070,Apartment in Kreuzberg,https://www.airbnb.com/rooms/453070,Private room,2,877133,$110.00,2015-12-22 01:40:30,2015-12-22 01:40:30
456839,Charming converted cottage,https://www.airbnb.com/rooms/456839,Entire home/apt,5,1981166,$90.00,2012-08-23 16:17:35,2012-08-23 16:17:35
456902,Maisonette Apartment in Kreuzberg,https://www.airbnb.com/rooms/456902,Entire home/apt,2,2271792,$86.00,2012-07-29 13:10:53,2012-07-29 13:10:53
462459,COOL BERLIN MITTE FLAT,https://www.airbnb.com/rooms/462459,Entire home/apt,4,311022,$76.00,2012-05-20 07:06:36,2012-05-20 07:06:36
464324,spacious room in light-flooded classy apartment,https://www.airbnb.com/rooms/464324,Private room,5,2266593,$48.00,2012-05-08 22:37:53,2012-05-08 22:37:53
466983,beautiful light room in 100qm place,https://www.airbnb.com/rooms/466983,Private room,3,2017884,$29.00,2015-04-20 20:17:49,2015-04-20 20:17:49
471495,"Nice, bright, quiet and comfy!",https://www.airbnb.com/rooms/471495,Private room,5,2338605,$33.00,2012-06-24 07:27:54,2012-06-24 07:27:54
473386,"Schoeneberg, , Gay Area  Reg.Nr. 04/Z/ZA/001408-14",https://www.airbnb.com/rooms/473386,Entire home/apt,4,2347025,$95.00,2012-07-07 05:15:17,2012-07-07 05:15:17
475193,Museum's  island  Mitte in Mitte,https://www.airbnb.com/rooms/475193,Private room,3,2355449,$54.00,2017-08-03 07:44:08,2017-08-03 07:44:08
476077,Cosy Penthouse + sunny patio in NK,https://www.airbnb.com/rooms/476077,Entire home/apt,30,2041933,$54.00,2014-03-11 18:45:32,2014-03-11 18:45:32
477515,"Apartment in Prenslauerberg, Mitte,",https://www.airbnb.com/rooms/477515,Entire home/apt,0,2366664,$199.00,2012-07-28 19:16:17,2012-07-28 19:16:17
477744,Bed&bike in the heart of Kreuzberg,https://www.airbnb.com/rooms/477744,Private room,30,2273054,$30.00,2012-09-04 09:40:02,2012-09-04 09:40:02
478015,Sunny and Spacious Design Apartment,https://www.airbnb.com/rooms/478015,Entire home/apt,4,2368302,$85.00,2012-06-21 19:37:33,2012-06-21 19:37:33
484506,Cosy flat in the heart of Kreuzberg,https://www.airbnb.com/rooms/484506,Entire home/apt,5,1928335,$58.00,2013-09-09 18:59:04,2013-09-09 18:59:04
486192,very central and charming room,https://www.airbnb.com/rooms/486192,Private room,3,2406372,$45.00,2012-05-18 12:15:01,2012-05-18 12:15:01
487126,Exclusive apartment in top location,https://www.airbnb.com/rooms/487126,Entire home/apt,7,2411069,$140.00,2012-06-07 07:57:31,2012-06-07 07:57:31
488161,Stylish Apartment in Schillerkiez,https://www.airbnb.com/rooms/488161,Entire home/apt,3,2415122,$91.00,2012-06-30 03:55:33,2012-06-30 03:55:33
493072,1 Room in Berlin Center with Artist,https://www.airbnb.com/rooms/493072,Private room,3,1903768,$44.00,2012-07-03 22:26:50,2012-07-03 22:26:50
493539,Spend the night in the oldest house in Berlin!,https://www.airbnb.com/rooms/493539,Entire home/apt,1,2437942,$125.00,2015-10-28 16:56:33,2015-10-28 16:56:33
495240,1-Bed in Neukölln (Boddinstrasse),https://www.airbnb.com/rooms/495240,Entire home/apt,10,2446178,$60.00,2015-04-12 02:45:51,2015-04-12 02:45:51
495435,Great flat in Berlin-Kreuzberg!,https://www.airbnb.com/rooms/495435,Entire home/apt,7,2044822,$50.00,2012-06-10 10:34:02,2012-06-10 10:34:02
496570,90 qm in Berlin Mitte - center,https://www.airbnb.com/rooms/496570,Entire home/apt,14,2449119,$65.00,2021-10-30 23:22:50,2021-10-30 23:22:50
499342,"Central, bright & charming in Mitte",https://www.airbnb.com/rooms/499342,Entire home/apt,3,955509,$75.00,2012-08-02 04:00:36,2012-08-02 04:00:36
499353,Central & tasteful apt in Mitte,https://www.airbnb.com/rooms/499353,Entire home/apt,3,955509,$75.00,2012-09-03 03:30:23,2012-09-03 03:30:23
499850,Berlin Mitte - Sunny Penthouse,https://www.airbnb.com/rooms/499850,Private room,1,1397552,$53.00,2012-08-02 20:59:49,2012-08-02 20:59:49
501735,Beautiful 3 room apt. in Kreuzberg,https://www.airbnb.com/rooms/501735,Entire home/apt,7,2475800,$39.00,2013-08-12 13:50:25,2013-08-12 13:50:25
502598,"Casa Marfisa: great location, Mitte",https://www.airbnb.com/rooms/502598,Entire home/apt,28,2480274,$101.00,2012-07-04 05:56:01,2012-07-04 05:56:01
504259,AMAZING APARTMENT 1 - TOP LOCATION,https://www.airbnb.com/rooms/504259,Entire home/apt,3,472567,$202.00,2012-05-28 14:23:39,2012-05-28 14:23:39
509432,"25m2 room in Berlin, Prenzlauerberg",https://www.airbnb.com/rooms/509432,Private room,5,94844464,$35.00,2015-05-28 10:45:23,2015-05-28 10:45:23
509787,Top apartment Mexikoplatz Berlin,https://www.airbnb.com/rooms/509787,Entire home/apt,122,897302,$80.00,2012-10-11 06:19:32,2012-10-11 06:19:32
510987,Charming flat in Neukölln,https://www.airbnb.com/rooms/510987,Private room,5,2517631,$38.00,2017-03-15 01:15:46,2017-03-15 01:15:46
511935,high standard 170sqm rooftop w/2ter in Schöneberg,https://www.airbnb.com/rooms/511935,Entire home/apt,4,2494425,$196.00,2012-07-24 05:15:41,2012-07-24 05:15:41
512476,"Modern apartment, 4 people in Tempe",https://www.airbnb.com/rooms/512476,Entire home/apt,3,2524654,$60.00,2014-05-13 02:01:18,2014-05-13 02:01:18
517425,Cloud room in Berlin's center - zero waste living,https://www.airbnb.com/rooms/517425,Private room,1,2547002,$37.00,2012-06-18 05:43:57,2012-06-18 05:43:57
519671,Great apartment in central Berlin,https://www.airbnb.com/rooms/519671,Entire home/apt,14,2557466,$59.00,2012-08-28 02:51:58,2012-08-28 02:51:58
520538,Apart. Prenzlb./Helmholtzplatz WiFi,https://www.airbnb.com/rooms/520538,Entire home/apt,3,2561273,$109.00,2012-07-07 04:25:09,2012-07-07 04:25:09
