status_id,race_id,driver_id,constructor_id,result_id,grid,position_order,points,laps,fastest_lap_time,fastest_lap_speed,lap_time,lap_milliseconds,lap_number,fastest_lap,position,rank,status_desc,position_desc
20,72,40,18,1178,20,20,0.0,2,1:43.558,192.692,,,20,2,,20,Spun off,retired
8,73,18,16,1192,11,14,0.0,46,1:32.411,210.832,,,3,45,,5,Clutch,retired
23,73,11,16,1193,13,15,0.0,27,1:33.124,209.217,,,4,23,,11,Brakes,retired
5,73,2,3,1194,4,16,0.0,25,1:33.055,209.372,,,8,19,,9,Engine,retired
9,73,30,6,1195,2,17,0.0,12,1:32.886,209.753,,,1,7,,7,Hydraulics,retired
5,73,21,4,1196,10,18,0.0,4,1:37.036,200.783,,,6,2,,18,Engine,retired
10,73,39,17,1197,17,19,0.0,2,1:37.533,199.76,,,19,2,,19,Electrical,retired
10,73,32,9,1198,7,20,0.0,0,,,,,15,,,,Electrical,withdrew
9,74,27,18,1212,20,14,0.0,20,1:27.420,203.143,,,21,18,,19,Hydraulics,retired
10,74,22,6,1213,9,15,0.0,18,1:24.435,210.325,,,2,13,,15,Electrical,retired
30,74,8,1,1214,1,16,0.0,9,1:23.296,213.201,,,9,8,,5,Driveshaft,retired
8,74,40,18,1215,19,17,0.0,8,1:28.334,201.041,,,20,5,,20,Clutch,retired
3,74,21,4,1216,12,18,0.0,5,1:25.665,207.305,,,6,4,,18,Accident,retired
2,74,18,16,1217,3,19,0.0,62,1:22.604,214.987,+10.4,5272321,3,22,,2,Disqualified,disqualified
2,74,11,16,1218,6,20,0.0,62,1:23.368,213.016,+34.7,5296621,4,23,,6,Disqualified,disqualified
5,75,35,15,1232,12,14,0.0,51,1:17.585,214.696,,,11,43,,13,Engine,retired
29,75,30,6,1233,8,15,0.0,46,1:15.648,220.193,,,1,31,,2,Puncture,retired
6,75,27,18,1234,14,16,0.0,19,1:20.124,207.892,,,21,15,,17,Gearbox,retired
20,75,40,18,1235,15,17,0.0,11,1:20.865,205.987,,,20,10,,18,Spun off,retired
20,75,24,9,1236,11,18,0.0,9,1:19.435,209.695,,,15,9,,15,Spun off,retired
3,76,24,9,1251,12,15,0.0,59,1:18.030,154.094,,,15,43,,14,Accident,retired
3,76,40,18,1252,13,16,0.0,29,1:19.037,152.131,,,20,19,,15,Accident,retired
3,76,14,9,1253,7,17,0.0,23,1:17.693,154.762,,,14,15,,12,Accident,retired
9,76,39,17,1254,17,18,0.0,18,1:22.019,146.6,,,19,14,,18,Hydraulics,retired
20,77,23,7,1273,8,19,0.0,33,1:31.724,202.049,,,17,25,,8,Spun off,retired
3,77,17,3,1274,3,20,0.0,0,,,,,7,,,,Accident,retired
23,78,15,7,1286,9,12,0.0,62,1:15.872,206.922,,,16,43,,11,Brakes,retired
3,78,18,16,1287,1,13,0.0,46,1:15.189,208.801,,,3,30,,6,Accident,retired
5,78,2,3,1288,13,14,0.0,43,1:15.752,207.249,,,8,20,,9,Engine,retired
23,78,11,16,1289,6,15,0.0,40,1:16.044,206.454,,,4,14,,14,Brakes,retired
9,78,40,18,1290,19,16,0.0,39,1:18.709,199.463,,,20,33,,20,Hydraulics,retired
22,78,4,4,1291,3,17,0.0,38,1:14.727,210.092,,,5,38,,3,Suspension,retired
9,78,21,4,1292,4,18,0.0,32,1:14.890,209.635,,,6,24,,5,Hydraulics,retired
22,78,39,17,1293,17,19,0.0,24,1:17.015,203.851,,,19,20,,17,Suspension,retired
2,78,31,1,1294,5,20,0.0,52,1:14.576,210.518,,,10,24,,2,Disqualified,disqualified
54,79,15,7,1301,1,7,0.0,0,,,,,16,,,,Withdrew,withdrew
54,79,8,1,1302,2,8,0.0,0,,,,,9,,,,Withdrew,withdrew
54,79,18,16,1303,3,9,0.0,0,,,,,3,,,,Withdrew,withdrew
54,79,21,4,1304,4,10,0.0,0,,,,,6,,,,Withdrew,withdrew
54,79,4,4,1305,6,11,0.0,0,,,,,5,,,,Withdrew,withdrew
54,79,11,16,1306,8,12,0.0,0,,,,,4,,,,Withdrew,withdrew
54,79,17,3,1307,9,13,0.0,0,,,,,7,,,,Withdrew,withdrew
54,79,13,15,1308,10,14,0.0,0,,,,,12,,,,Withdrew,withdrew
54,79,31,1,1309,11,15,0.0,0,,,,,10,,,,Withdrew,withdrew
54,79,35,15,1310,12,16,0.0,0,,,,,11,,,,Withdrew,withdrew
54,79,41,7,1311,13,17,0.0,0,,,,,17,,,,Withdrew,withdrew
54,79,32,9,1312,14,18,0.0,0,,,,,15,,,,Withdrew,withdrew
54,79,2,3,1313,15,19,0.0,0,,,,,8,,,,Withdrew,withdrew
54,79,14,9,1314,16,20,0.0,0,,,,,14,,,,Withdrew,withdrew
5,80,31,1,1330,8,16,0.0,46,1:16.656,207.154,,,10,24,,3,Engine,retired
29,80,27,18,1331,20,17,0.0,37,1:21.077,195.858,,,21,8,,18,Puncture,retired
29,80,40,18,1332,18,18,0.0,33,1:21.451,194.958,,,20,4,,19,Puncture,retired
9,80,13,15,1333,9,19,0.0,30,1:17.805,204.094,,,12,11,,9,Hydraulics,retired
32,80,32,9,1334,16,20,0.0,1,,,,,15,,,,Fuel pressure,retired
10,81,39,17,1354,17,20,0.0,10,1:25.257,217.08,,,19,8,,18,Electrical,retired
55,82,17,3,1373,6,19,0.0,55,1:16.803,214.397,,,7,46,,15,+12 Laps,not classified
9,82,8,1,1374,1,20,0.0,32,1:14.873,219.924,,,9,24,,1,Hydraulics,retired
45,83,27,18,1389,17,15,0.0,59,1:25.956,183.484,,,21,8,,18,+11 Laps,not classified
56,83,35,15,1390,15,16,0.0,56,1:23.118,189.749,,,11,23,,14,Engine fire,retired
30,83,31,1,1391,2,17,0.0,41,1:21.237,194.143,,,10,20,,2,Driveshaft,retired
9,83,38,18,1392,19,18,0.0,26,1:25.646,184.148,,,20,16,,17,Hydraulics,retired
3,83,14,9,1393,13,19,0.0,0,,,,,14,,,,Accident,retired
3,83,32,9,1394,11,20,0.0,0,,,,,15,,,,Accident,retired
31,84,27,18,1410,15,16,0.0,48,1:29.392,214.972,,,21,13,,20,Retired,retired
31,84,30,6,1411,19,17,0.0,32,1:26.991,220.905,,,1,21,,14,Retired,retired
27,84,2,3,1412,6,18,0.0,29,1:27.353,219.99,,,8,25,,16,Tyre,retired
5,84,13,15,1413,8,19,0.0,28,1:26.514,222.123,,,12,27,,10,Engine,retired
27,84,17,3,1414,7,20,0.0,20,1:26.791,221.414,,,7,12,,12,Tyre,retired
3,86,15,7,1450,3,16,0.0,34,1:56.953,214.732,,,16,3,,11,Accident,retired
5,86,14,9,1451,11,17,0.0,18,1:58.451,212.016,,,14,8,,18,Engine,retired
3,86,30,6,1452,6,18,0.0,13,1:57.444,213.834,,,1,10,,13,Accident,retired
3,86,11,16,1453,10,19,0.0,13,1:57.534,213.67,,,4,10,,14,Accident,retired
3,86,21,4,1454,13,20,0.0,10,1:57.117,214.431,,,6,9,,12,Accident,retired
26,87,33,17,1470,11,16,0.0,55,1:15.113,206.52,,,18,41,,16,Mechanical,retired
58,87,17,3,1471,12,17,0.0,45,1:13.590,210.794,,,7,45,,8,+26 Laps,not classified
5,87,38,18,1472,18,18,0.0,34,1:15.792,204.67,,,20,16,,18,Engine,retired
3,87,42,3,1473,13,19,0.0,0,,,,,8,,,,Accident,retired
3,87,14,9,1474,14,20,0.0,0,,,,,14,,,,Accident,retired
3,88,42,3,1491,12,17,0.0,9,1:36.711,216.161,,,8,9,,18,Accident,retired
3,88,15,7,1492,19,18,0.0,9,1:37.428,214.57,,,16,9,,19,Accident,retired
3,88,31,1,1493,18,19,0.0,0,,,,,10,,,,Accident,retired
2,88,11,16,1494,5,20,0.0,52,1:34.186,221.956,,,4,28,,13,Disqualified,disqualified
6,89,11,16,1511,17,17,0.0,34,1:35.587,205.295,,,4,17,,15,Gearbox,retired
3,89,39,17,1512,15,18,0.0,28,1:37.398,201.478,,,19,17,,20,Accident,retired
5,89,31,1,1513,5,19,0.0,24,1:34.501,207.654,,,10,15,,8,Engine,retired
20,89,30,6,1514,6,20,0.0,20,1:35.877,204.674,,,1,16,,16,Spun off,retired
5,90,13,15,1529,11,15,0.0,44,1:26.846,219.823,,,12,11,,12,Engine,retired
7,90,2,17,1530,15,16,0.0,43,1:27.503,218.173,,,18,27,,13,Transmission,retired
62,90,46,18,1531,20,17,0.0,43,1:30.161,211.741,,,20,10,,19,Not classified,not classified
7,90,17,19,1532,6,18,0.0,29,1:25.952,222.11,,,14,15,,6,Transmission,retired
10,90,47,18,1533,17,19,0.0,13,1:30.621,210.666,,,21,8,,20,Electrical,retired
5,90,8,1,1534,10,20,0.0,9,1:27.936,217.098,,,6,7,,17,Engine,retired
7,91,8,1,1551,5,17,0.0,40,1:35.156,209.706,,,6,12,,5,Transmission,retired
7,91,2,17,1552,15,18,0.0,34,1:37.433,204.805,,,18,15,,17,Transmission,retired
5,91,23,3,1553,7,19,0.0,27,1:35.607,208.716,,,4,10,,7,Engine,retired
20,91,17,19,1554,2,20,0.0,23,1:36.922,205.885,,,14,9,,15,Spun off,retired
63,92,14,1,1572,10,18,0.0,50,1:31.861,212.29,,,5,19,,9,Pneumatics,retired
5,92,47,18,1573,20,19,0.0,44,1:34.555,206.241,,,21,24,,19,Engine,retired
5,92,8,1,1574,19,20,0.0,7,1:33.527,208.508,,,6,7,,17,Engine,retired
30,93,2,17,1591,16,17,0.0,48,1:23.381,212.983,,,18,44,,16,Driveshaft,retired
3,93,43,7,1592,10,18,0.0,32,1:23.108,213.683,,,16,25,,15,Accident,retired
23,93,46,18,1593,17,19,0.0,22,1:26.857,204.46,,,20,11,,20,Brakes,retired
9,93,45,17,1594,15,20,0.0,6,1:25.457,207.809,,,19,6,,18,Hydraulics,retired
38,94,45,17,1608,19,14,0.0,51,1:19.896,208.486,,,19,27,,18,Steering,retired
23,94,31,3,1609,2,15,0.0,46,1:18.262,212.838,,,3,28,,7,Brakes,retired
37,94,32,19,1610,16,16,0.0,43,1:19.142,210.472,,,15,18,,15,Throttle,retired
9,94,44,7,1611,7,17,0.0,33,1:19.199,210.32,,,17,10,,17,Hydraulics,retired
9,94,2,17,1612,15,18,0.0,33,1:18.971,210.928,,,18,25,,12,Hydraulics,retired
20,94,46,18,1613,18,19,0.0,31,1:22.323,202.339,,,20,3,,19,Spun off,retired
20,94,47,18,1614,20,20,0.0,17,1:23.390,199.75,,,21,8,,20,Spun off,retired
4,95,30,6,1625,4,11,0.0,45,1:14.439,161.528,,,1,23,,1,Collision,retired
3,95,4,4,1626,3,12,0.0,41,1:15.226,159.838,,,8,23,,4,Accident,retired
63,95,8,1,1627,5,13,0.0,27,1:16.203,157.789,,,6,15,,7,Pneumatics,retired
6,95,46,18,1628,20,14,0.0,15,1:21.592,147.367,,,20,10,,18,Gearbox,retired
7,95,45,17,1629,18,15,0.0,12,1:19.415,151.407,,,19,10,,14,Transmission,retired
6,95,17,19,1630,11,16,0.0,11,1:17.466,155.216,,,14,11,,11,Gearbox,retired
5,95,11,16,1631,7,17,0.0,2,1:21.368,147.773,,,10,2,,17,Engine,retired
4,95,14,1,1632,8,18,0.0,2,1:20.560,149.255,,,5,2,,15,Collision,retired
4,95,21,15,1633,10,19,0.0,2,1:20.804,148.804,,,11,2,,16,Collision,retired
3,95,32,19,1634,14,20,0.0,0,,,,,15,,,,Accident,retired
5,96,11,16,1650,2,16,0.0,47,1:30.004,205.91,,,10,11,,2,Engine,retired
5,96,14,1,1651,18,17,0.0,25,1:32.337,200.708,,,5,14,,12,Engine,retired
5,96,8,1,1652,4,18,0.0,9,1:31.670,202.168,,,6,2,,9,Engine,retired
4,96,23,3,1653,9,19,0.0,0,,,,,4,,,,Collision,retired
4,96,43,7,1654,11,20,0.0,0,,,,,16,,,,Collision,retired
3,97,13,15,1665,17,11,0.0,62,1:15.560,207.776,,,12,25,,11,Accident,retired
5,97,11,16,1666,20,12,0.0,48,1:15.076,209.116,,,10,25,,8,Engine,retired
30,97,4,4,1667,5,13,0.0,44,1:14.179,211.644,,,8,41,,4,Driveshaft,retired
6,97,46,18,1668,19,14,0.0,30,1:18.025,201.212,,,20,25,,19,Gearbox,retired
22,97,17,19,1669,14,15,0.0,6,1:16.739,204.584,,,14,6,,17,Suspension,retired
7,97,15,4,1670,3,16,0.0,0,,,,,7,,,,Transmission,retired
2,97,23,3,1671,1,17,0.0,70,1:14.040,212.042,,,4,70,,3,Disqualified,disqualified
2,97,31,3,1672,4,18,0.0,70,1:14.295,211.314,,,3,69,,6,Disqualified,disqualified
2,97,43,7,1673,12,19,0.0,69,1:15.652,207.523,,,16,39,,12,Disqualified,disqualified
2,97,44,7,1674,13,20,0.0,69,1:16.045,206.451,,,17,23,,15,Disqualified,disqualified
5,98,17,19,1684,10,10,0.0,60,1:12.140,209.193,,,14,46,,12,Engine,retired
2,98,31,3,1685,5,11,0.0,57,1:11.255,211.791,,,3,37,,9,Disqualified,disqualified
5,98,2,17,1686,16,12,0.0,40,1:13.095,206.46,,,18,37,,15,Engine,retired
6,98,18,16,1687,4,13,0.0,26,1:11.025,212.477,,,9,22,,5,Gearbox,retired
6,98,43,7,1688,11,14,0.0,17,1:12.872,207.091,,,16,8,,14,Gearbox,retired
27,98,23,3,1689,6,15,0.0,9,1:11.982,209.652,,,4,8,,10,Tyre,retired
27,98,4,4,1690,9,16,0.0,8,1:11.236,211.847,,,8,8,,7,Tyre,retired
4,98,32,19,1691,13,17,0.0,0,,,,,15,,,,Collision,retired
4,98,13,15,1692,15,18,0.0,0,,,,,12,,,,Collision,retired
4,98,45,17,1693,17,19,0.0,0,,,,,19,,,,Collision,retired
4,98,46,18,1694,18,20,0.0,0,,,,,20,,,,Collision,retired
20,99,47,18,1713,20,19,0.0,31,1:19.659,199.344,,,21,13,,20,Spun off,retired
5,99,11,16,1714,7,20,0.0,15,1:16.809,206.741,,,10,14,,12,Engine,retired
20,100,45,17,1731,14,17,0.0,47,1:22.146,225.301,,,19,13,,17,Spun off,retired
3,100,15,4,1732,5,18,0.0,39,1:20.655,229.466,,,7,34,,11,Accident,retired
5,100,47,18,1733,19,19,0.0,29,1:24.317,219.5,,,21,12,,20,Engine,retired
3,100,44,7,1734,17,20,0.0,16,1:23.131,222.631,,,17,4,,18,Accident,retired
64,101,2,17,1752,18,18,0.0,42,1:16.903,214.119,,,18,20,,18,Handling,retired
29,101,43,7,1753,15,19,0.0,38,1:15.145,219.128,,,16,20,,14,Puncture,retired
65,101,8,1,1754,3,20,0.0,13,1:13.780,223.182,,,6,10,,1,Rear wing,retired
6,102,45,17,1770,17,16,0.0,48,1:22.927,190.186,,,19,43,,18,Gearbox,retired
5,102,15,4,1771,9,17,0.0,41,1:20.705,195.422,,,7,10,,6,Engine,retired
40,102,41,7,1772,15,18,0.0,31,1:22.525,191.112,,,16,13,,16,Electronics,retired
23,102,13,15,1773,20,19,0.0,21,1:21.856,192.674,,,12,14,,15,Brakes,retired
10,102,8,1,1774,10,20,0.0,13,1:21.678,193.094,,,6,6,,14,Electrical,retired
27,103,31,3,1786,11,12,0.0,37,1:46.547,235.704,,,3,36,,6,Tyre,retired
6,103,42,3,1787,14,13,0.0,31,1:46.740,235.278,,,4,26,,8,Gearbox,retired
4,103,18,16,1788,12,14,0.0,29,1:47.151,234.375,,,9,26,,10,Collision,retired
4,103,47,18,1789,18,15,0.0,28,1:51.031,226.185,,,21,25,,16,Collision,retired
5,103,4,4,1790,3,16,0.0,11,1:45.870,237.211,,,8,9,,4,Engine,retired
4,103,17,19,1791,7,17,0.0,0,,,,,14,,,,Collision,retired
4,103,11,16,1792,15,18,0.0,0,,,,,10,,,,Collision,retired
4,103,46,18,1793,17,19,0.0,0,,,,,20,,,,Collision,retired
4,103,45,17,1794,19,20,0.0,0,,,,,19,,,,Collision,retired
20,104,4,4,1810,4,16,0.0,40,1:22.881,251.623,,,8,31,,8,Spun off,retired
3,104,45,17,1811,17,17,0.0,33,1:24.061,248.091,,,19,13,,16,Accident,retired
66,104,46,18,1812,18,18,0.0,29,1:26.371,241.456,,,20,24,,19,Fire,retired
5,104,8,1,1813,7,19,0.0,13,1:23.365,250.162,,,6,11,,13,Engine,retired
4,104,44,7,1814,13,20,0.0,0,,,,,17,,,,Collision,retired
36,105,46,18,1831,17,17,0.0,38,1:37.377,201.521,,,20,23,,19,Wheel,retired
4,105,23,3,1832,5,18,0.0,37,1:33.546,209.774,,,4,31,,9,Collision,retired
7,105,41,7,1833,13,19,0.0,35,1:34.269,208.165,,,16,24,,12,Transmission,retired
4,105,32,19,1834,15,20,0.0,11,1:36.888,202.539,,,15,10,,18,Collision,retired
20,106,47,18,1851,20,17,0.0,41,1:39.434,210.241,,,21,26,,20,Spun off,retired
4,106,14,1,1852,8,18,0.0,38,1:33.917,222.592,,,5,14,,9,Collision,retired
4,106,22,6,1853,15,19,0.0,38,1:32.730,225.441,,,2,30,,1,Collision,retired
25,106,17,19,1854,3,20,0.0,20,1:34.229,221.855,,,14,13,,11,Overheating,retired
4,107,17,19,1872,11,18,0.0,23,1:13.197,211.926,,,14,20,,15,Collision,retired
8,107,2,17,1873,16,19,0.0,15,1:15.855,204.5,,,18,11,,19,Clutch,retired
5,107,18,16,1874,5,20,0.0,3,1:24.440,183.709,,,9,2,,20,Engine,retired
6,108,21,17,1886,13,12,0.0,52,,,,,11,,,,Gearbox,retired
22,108,42,19,1887,18,13,0.0,52,,,,,15,,,,Suspension,retired
32,108,44,7,1888,5,14,0.0,31,,,,,20,,,,Fuel pressure,retired
22,108,2,15,1889,7,15,0.0,20,,,,,9,,,,Suspension,retired
21,108,51,18,1890,19,16,0.0,16,,,,,18,,,,Radiator,retired
22,108,17,19,1891,14,17,0.0,15,,,,,14,,,,Suspension,retired
20,108,43,7,1892,16,18,0.0,7,,,,,21,,,,Spun off,retired
3,108,52,17,1893,17,19,0.0,6,,,,,12,,,,Accident,retired
3,108,22,6,1894,2,20,0.0,5,,,,,2,,,,Accident,retired
20,109,42,19,1908,15,14,0.0,42,,,,,15,,,,Spun off,retired
26,109,51,18,1909,19,15,0.0,41,,,,,18,,,,Mechanical,retired
5,109,17,19,1910,16,16,0.0,35,,,,,14,,,,Engine,retired
32,109,44,7,1911,10,17,0.0,12,,,,,20,,,,Fuel pressure,retired
10,109,14,1,1912,4,18,0.0,2,,,,,5,,,,Electrical,retired
10,109,21,17,1913,14,19,0.0,0,,,,,11,,,,Electrical,retired
10,109,35,16,1914,12,20,0.0,0,,,,,16,,,,Electrical,retired
69,110,22,6,1925,1,11,0.0,47,,,,,2,,,,Fuel system,retired
3,110,18,16,1926,11,12,0.0,33,,,,,17,,,,Accident,retired
20,110,50,18,1927,19,13,0.0,31,,,,,19,,,,Spun off,retired
3,110,30,6,1928,7,14,0.0,27,,,,,1,,,,Accident,retired
3,110,31,3,1929,9,15,0.0,25,,,,,3,,,,Accident,retired
3,110,42,19,1930,17,16,0.0,25,,,,,15,,,,Accident,retired
4,110,44,7,1931,15,17,0.0,18,,,,,20,,,,Collision,retired
22,110,52,17,1932,16,18,0.0,18,,,,,12,,,,Suspension,retired
20,110,51,18,1933,20,19,0.0,16,,,,,18,,,,Spun off,retired
5,110,2,15,1934,12,20,0.0,8,,,,,9,,,,Engine,retired
30,111,17,19,1950,5,16,0.0,54,,,,,14,,,,Driveshaft,retired
70,111,52,17,1951,19,17,0.0,51,,,,,12,,,,Oil line,retired
10,111,50,18,1952,20,18,0.0,38,,,,,19,,,,Electrical,retired
71,111,51,18,1953,18,19,0.0,23,,,,,18,,,,Fuel rig,retired
5,111,35,16,1954,7,20,0.0,19,,,,,16,,,,Engine,retired
5,112,21,17,1967,17,13,0.0,43,,,,,11,,,,Engine,retired
6,112,44,7,1968,6,14,0.0,41,,,,,20,,,,Gearbox,retired
22,112,49,15,1969,10,15,0.0,38,,,,,10,,,,Suspension,retired
4,112,14,1,1970,8,16,0.0,17,,,,,5,,,,Collision,retired
10,112,35,16,1971,11,17,0.0,12,,,,,16,,,,Electrical,retired
4,112,15,4,1972,4,18,0.0,0,,,,,7,,,,Collision,retired
72,112,42,19,1973,16,19,0.0,0,,,,,15,,,,Launch control,retired
4,112,8,1,1974,20,20,0.0,0,,,,,6,,,,Collision,retired
69,113,21,17,1988,9,14,0.0,60,,,,,11,,,,Fuel system,retired
5,113,2,15,1989,4,15,0.0,46,,,,,9,,,,Engine,retired
5,113,4,4,1990,19,16,0.0,44,,,,,8,,,,Engine,retired
5,113,31,3,1991,3,17,0.0,32,,,,,3,,,,Engine,retired
22,113,44,7,1992,11,18,0.0,6,,,,,20,,,,Suspension,retired
8,113,50,18,1993,20,19,0.0,0,,,,,19,,,,Clutch,retired
8,113,49,15,1994,15,20,0.0,0,,,,,10,,,,Clutch,withdrew
5,114,35,16,2008,11,14,0.0,63,,,,,16,,,,Engine,retired
69,114,51,18,2009,19,15,0.0,29,,,,,18,,,,Fuel system,retired
69,114,50,18,2010,18,16,0.0,28,,,,,19,,,,Fuel system,retired
9,114,17,19,2011,9,17,0.0,16,,,,,14,,,,Hydraulics,retired
10,114,42,19,2012,13,18,0.0,10,,,,,15,,,,Electrical,retired
3,114,49,15,2013,15,19,0.0,0,,,,,10,,,,Accident,retired
73,114,18,16,2014,20,20,0.0,0,,,,,17,,,,Injured,withdrew
6,115,51,18,2026,18,12,0.0,60,,,,,18,,,,Gearbox,retired
6,115,18,16,2027,17,13,0.0,51,,,,,17,,,,Gearbox,retired
6,115,14,1,2028,11,14,0.0,47,,,,,5,,,,Gearbox,retired
5,115,2,15,2029,12,15,0.0,47,,,,,9,,,,Engine,retired
3,115,15,4,2030,8,16,0.0,22,,,,,7,,,,Accident,retired
6,115,21,17,2031,16,17,0.0,20,,,,,11,,,,Gearbox,retired
5,115,52,17,2032,19,18,0.0,20,,,,,12,,,,Engine,retired
23,115,35,16,2033,14,19,0.0,14,,,,,16,,,,Brakes,retired
40,115,49,15,2034,10,20,0.0,6,,,,,10,,,,Electronics,retired
1,18,1,1,1,1,1,10.0,58,1:27.452,218.3,1:34:50.616,5690616,22,39,1,2,Finished,
1,18,2,2,2,5,2,8.0,58,1:27.739,217.586,+5.478,5696094,3,41,2,3,Finished,
1,18,3,3,3,7,3,6.0,58,1:28.090,216.719,+8.163,5698779,7,41,3,5,Finished,
1,18,4,4,4,11,4,5.0,58,1:28.603,215.464,+17.181,5707797,5,58,4,7,Finished,
1,18,5,1,5,3,5,4.0,58,1:27.418,218.385,+18.014,5708630,23,43,5,1,Finished,
11,18,6,3,6,13,6,3.0,57,1:29.639,212.974,,,8,50,6,14,+1 Lap,
5,18,7,5,7,17,7,2.0,55,1:29.534,213.224,,,14,54,7,8,Engine,
5,18,8,6,8,15,8,1.0,53,1:27.903,217.18,,,1,20,8,4,Engine,
1,19,8,6,23,2,1,10.0,56,1:35.405,209.158,1:31:18.555,5478555,1,37,1,2,Finished,
1,19,9,2,24,4,2,8.0,56,1:35.921,208.033,+19.570,5498125,4,39,2,6,Finished,
1,19,5,1,25,8,3,6.0,56,1:35.922,208.031,+38.450,5517005,23,19,3,7,Finished,
1,19,15,7,26,3,4,5.0,56,1:36.068,207.715,+45.832,5524387,11,53,4,8,Finished,
1,19,1,1,27,9,5,4.0,56,1:35.462,209.033,+46.548,5525103,22,53,5,3,Finished,
1,19,2,2,28,5,6,3.0,56,1:35.366,209.244,+49.833,5528388,3,55,6,1,Finished,
1,19,17,9,29,6,7,2.0,56,1:36.696,206.366,+1:08.130,5546685,10,53,7,12,Finished,
1,19,4,4,30,7,8,1.0,56,1:36.288,207.24,+1:10.041,5548596,5,40,8,10,Finished,
1,19,14,9,31,12,9,0.0,56,1:36.206,207.417,+1:16.220,5554775,9,55,9,9,Finished,
1,19,18,11,32,11,10,0.0,56,1:35.715,208.481,+1:26.214,5564769,16,56,10,4,Finished,
1,19,12,4,33,13,11,0.0,56,1:36.956,205.812,+1:32.202,5570757,6,52,11,15,Finished,
11,19,21,10,34,17,12,0.0,55,1:36.962,205.8,,,21,52,12,16,+1 Lap,
11,19,22,11,35,14,13,0.0,55,1:36.693,206.372,,,17,55,13,11,+1 Lap,
11,19,3,3,36,16,14,0.0,55,1:36.782,206.182,,,7,55,14,13,+1 Lap,
11,19,19,8,37,21,15,0.0,55,1:38.171,203.265,,,19,55,15,18,+1 Lap,
12,19,11,8,38,19,16,0.0,54,1:38.504,202.578,,,18,53,16,19,+2 Laps,
12,19,6,3,39,22,17,0.0,54,1:37.711,204.222,,,8,19,17,17,+2 Laps,
1,20,13,6,45,2,1,10.0,57,1:33.600,208.153,1:31:06.970,5466970,2,38,1,3,Finished,
1,20,8,6,46,4,2,8.0,57,1:33.709,207.911,+3.339,5470309,1,35,2,4,Finished,
1,20,9,2,47,1,3,6.0,57,1:33.775,207.765,+4.998,5471968,4,55,3,5,Finished,
1,20,2,2,48,6,4,5.0,57,1:33.565,208.231,+8.409,5475379,3,48,4,2,Finished,
1,20,5,1,49,5,5,4.0,57,1:33.193,209.062,+26.789,5493759,23,49,5,1,Finished,
1,20,15,7,50,7,6,3.0,57,1:34.204,206.819,+41.314,5508284,11,45,6,7,Finished,
1,20,17,9,51,11,7,2.0,57,1:34.305,206.597,+45.473,5512443,10,51,7,8,Finished,
1,20,3,3,52,8,8,1.0,57,1:34.072,207.109,+55.889,5522859,7,57,8,6,Finished,
1,20,10,7,53,13,9,0.0,57,1:34.807,205.503,+1:09.500,5536470,12,56,9,9,Finished,
1,20,4,4,54,10,10,0.0,57,1:35.194,204.668,+1:17.181,5544151,5,35,10,13,Finished,
1,20,22,11,55,12,11,0.0,57,1:34.855,205.399,+1:17.862,5544832,17,40,11,10,Finished,
11,20,21,10,56,18,12,0.0,56,1:35.057,204.963,,,21,56,12,11,+1 Lap,
11,20,1,1,57,3,13,0.0,56,1:35.520,203.969,,,22,25,13,19,+1 Lap,
11,20,6,3,58,16,14,0.0,56,1:35.433,204.155,,,8,30,14,17,+1 Lap,
11,20,7,5,59,15,15,0.0,56,1:35.333,204.369,,,14,33,15,15,+1 Lap,
11,20,19,8,60,21,16,0.0,56,1:35.324,204.389,,,19,45,16,14,+1 Lap,
11,20,11,8,61,22,17,0.0,56,1:35.891,203.18,,,18,56,17,20,+1 Lap,
11,20,14,9,62,17,18,0.0,56,1:35.351,204.331,,,9,43,18,16,+1 Lap,
12,20,16,10,63,20,19,0.0,56,1:35.442,204.136,,,20,55,19,18,+2 Laps,
1,21,8,6,67,1,1,10.0,66,1:21.670,205.191,1:38:19.051,5899051,1,46,1,1,Finished,
1,21,13,6,68,3,2,8.0,66,1:21.801,204.863,+3.228,5902279,2,45,2,2,Finished,
1,21,1,1,69,5,3,6.0,66,1:22.017,204.323,+4.187,5903238,22,20,3,3,Finished,
1,21,9,2,70,4,4,5.0,66,1:22.106,204.102,+5.694,5904745,4,20,4,4,Finished,
1,21,17,9,71,7,5,4.0,66,1:22.564,202.969,+35.938,5934989,10,19,5,8,Finished,
1,21,18,11,72,13,6,3.0,66,1:22.353,203.489,+53.010,5952061,16,66,6,5,Finished,
1,21,6,3,73,12,7,2.0,66,1:23.549,200.576,+58.244,5957295,8,48,7,15,Finished,
1,21,15,7,74,8,8,1.0,66,1:22.758,202.494,+59.435,5958486,11,45,8,10,Finished,
1,21,2,2,75,9,9,0.0,66,1:22.519,203.08,+1:03.073,5962124,3,21,9,7,Finished,
11,21,21,10,76,19,10,0.0,65,1:23.439,200.841,,,21,40,10,14,+1 Lap,
11,21,10,7,77,14,11,0.0,65,1:23.007,201.886,,,12,57,11,12,+1 Lap,
11,21,14,9,78,17,12,0.0,65,1:22.842,202.288,,,9,57,12,11,+1 Lap,
11,21,11,8,79,22,13,0.0,65,1:24.617,198.045,,,18,34,13,17,+1 Lap,
